,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
10605,42496463.0,within an hour,1.0,1.0,False,11,True,True,CuauhtÃ©moc,19.40548,-99.16198,Shared room,1,1.0,1.0,1.0,140.0,1,180,335,12,8,5.0,4.92,4.75,5.0,5.0,5.0,4.92,True,9,0.43
10682,42539228.0,within an hour,0.99,1.0,True,23,True,True,CuauhtÃ©moc,19.43071,-99.16396,Shared room,1,1.0,1.0,1.0,254.0,1,44,86,50,26,4.72,4.64,4.7,4.84,4.82,4.92,4.56,True,20,1.78
10968,43023297.0,unknown,0.0,0.0,False,0,True,False,Gustavo A. Madero,19.5522,-99.15234,Shared room,2,1.0,1.0,1.0,528.0,3,30,344,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11061,43519836.0,unknown,0.0,0.0,False,0,True,False,Benito JuÃ¡rez,19.35789,-99.15264,Shared room,4,3.0,1.0,5.0,231.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11124,43133053.0,within an hour,0.92,1.0,False,6,True,True,CuauhtÃ©moc,19.42645,-99.14252,Shared room,1,1.0,1.0,0.0,335.0,1,1125,190,84,66,4.45,4.54,4.44,4.69,4.35,4.71,4.6,True,12,3.85
11125,43133165.0,within an hour,0.92,1.0,False,6,True,True,CuauhtÃ©moc,19.42767,-99.14219,Shared room,1,1.0,1.0,0.0,415.0,1,1125,173,1,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True,12,0.04
11126,43133212.0,within an hour,0.92,1.0,False,6,True,True,CuauhtÃ©moc,19.42675,-99.14259,Shared room,1,1.0,1.0,0.0,415.0,1,1125,192,5,5,4.4,4.6,3.8,4.6,4.6,4.6,4.8,True,12,1.61
11175,43846718.0,within an hour,0.89,0.98,False,0,True,True,CuauhtÃ©moc,19.42896,-99.13601,Shared room,10,0.0,1.0,5.0,1499.0,1,1125,362,11,11,4.91,5.0,4.91,5.0,4.82,5.0,4.91,True,3,1.51
11185,44064588.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43144,-99.1614,Shared room,1,4.0,1.0,1.0,289.0,1,30,321,2,1,5.0,4.5,4.0,4.5,5.0,5.0,5.0,True,22,0.15
11192,44074302.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43049,-99.16126,Shared room,1,4.5,1.0,1.0,289.0,1,30,320,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,22,0.0
11194,44074402.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.42991,-99.15934,Shared room,1,4.0,1.0,1.0,289.0,1,30,319,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,True,22,0.38
11195,44074476.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43,-99.15937,Shared room,1,4.0,1.0,1.0,289.0,1,30,319,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,22,0.0
11199,44074486.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43086,-99.16115,Shared room,1,4.0,1.0,1.0,289.0,1,30,225,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,22,0.0
11200,44074573.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43211,-99.16082,Shared room,1,4.0,1.0,1.0,289.0,1,30,321,8,2,4.75,4.75,4.38,4.75,4.88,5.0,4.88,True,22,0.37
11202,44074639.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43025,-99.16112,Shared room,1,4.0,1.0,1.0,289.0,1,30,317,5,5,4.6,4.8,5.0,4.8,5.0,5.0,4.8,True,22,1.5
11224,43702019.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46201,-99.14536,Shared room,1,2.5,1.0,1.0,200.0,28,365,180,3,1,5.0,5.0,5.0,5.0,5.0,4.67,4.67,False,72,0.14
11233,43712695.0,within an hour,0.94,0.85,True,9,True,True,CuauhtÃ©moc,19.43379,-99.16396,Shared room,1,1.0,1.0,1.0,300.0,1,1125,365,45,31,4.78,4.82,4.84,4.89,4.91,4.98,4.84,False,12,2.49
11234,43712922.0,within an hour,0.94,0.85,True,9,True,True,CuauhtÃ©moc,19.43359,-99.16369,Shared room,2,1.0,1.0,1.0,505.0,1,1125,203,10,4,4.7,4.8,5.0,4.7,4.5,5.0,4.7,False,12,0.51
11266,43985699.0,within an hour,1.0,1.0,False,20,True,True,CuauhtÃ©moc,19.4291,-99.13463,Shared room,1,1.0,1.0,1.0,369.0,1,1125,361,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,20,0.0
11267,43986126.0,within an hour,1.0,1.0,False,20,True,True,CuauhtÃ©moc,19.4305,-99.13308,Shared room,1,1.0,1.0,8.0,358.0,1,1125,361,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,20,0.45
11272,43986164.0,within an hour,1.0,1.0,False,20,True,True,CuauhtÃ©moc,19.43098,-99.13477,Shared room,1,1.0,1.0,8.0,331.0,1,1125,355,25,18,4.28,4.44,4.36,4.32,4.28,4.8,4.68,True,20,1.18
11314,44015593.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46424,-99.14548,Shared room,1,2.5,1.0,1.0,206.0,28,365,180,3,3,4.67,5.0,5.0,5.0,5.0,5.0,4.67,False,72,0.49
11326,44022176.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46139,-99.14784,Shared room,1,3.0,1.0,1.0,200.0,28,365,357,2,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,False,72,0.1
11362,44051350.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.36362,-99.16204,Shared room,1,1.0,1.0,0.0,7500.0,365,365,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11378,44063290.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43227,-99.16113,Shared room,1,4.0,1.0,1.0,540.0,1,30,319,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,22,0.39
11380,44064457.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43083,-99.15913,Shared room,1,4.0,1.0,1.0,289.0,1,30,320,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,22,0.15
11456,44433437.0,a few days or more,0.25,0.5,False,0,True,False,Venustiano Carranza,19.42968,-99.10247,Shared room,1,1.0,1.0,0.0,225.0,3,5,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11475,44231451.0,within an hour,0.89,0.98,False,0,True,True,CuauhtÃ©moc,19.43105,-99.13785,Shared room,10,0.0,1.0,5.0,1499.0,1,1125,365,3,0,5.0,5.0,4.0,5.0,4.33,5.0,4.67,True,3,0.14
11588,44538911.0,within an hour,1.0,0.96,True,23,True,True,CuauhtÃ©moc,19.42573,-99.16259,Shared room,1,1.0,1.0,1.0,450.0,3,31,185,64,33,4.95,4.94,4.88,4.98,4.94,4.95,4.89,False,13,2.84
11629,44946922.0,within an hour,1.0,0.96,True,23,True,True,CuauhtÃ©moc,19.42437,-99.1613,Shared room,1,1.0,1.0,1.0,480.0,3,31,190,19,11,4.79,4.89,4.89,4.79,4.89,4.95,5.0,False,13,0.88
11630,44948931.0,within an hour,1.0,0.96,True,23,True,True,CuauhtÃ©moc,19.4251,-99.16058,Shared room,2,1.0,1.0,1.0,931.0,3,28,167,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,13,0.0
11718,45102642.0,unknown,0.0,0.0,False,1,True,True,Miguel Hidalgo,19.43995,-99.18115,Shared room,1,1.0,1.0,1.0,406.0,20,30,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11723,44998072.0,a few days or more,0.0,0.0,False,0,True,False,CuauhtÃ©moc,19.43927,-99.15228,Shared room,2,1.0,1.0,0.0,250.0,1,2,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11797,45028306.0,a few days or more,0.3,0.0,False,11,True,False,CuauhtÃ©moc,19.42275,-99.16314,Shared room,1,1.0,1.0,1.0,300.0,60,365,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,5,0.0
11822,44687705.0,a few days or more,0.0,0.0,False,0,True,True,Xochimilco,19.24922,-99.10684,Shared room,2,1.0,1.0,1.0,224.0,15,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11823,45162410.0,within an hour,1.0,1.0,False,20,True,True,CuauhtÃ©moc,19.43146,-99.13443,Shared room,1,1.0,1.0,1.0,305.0,1,365,362,123,90,4.66,4.8,4.64,4.76,4.71,4.9,4.8,True,20,6.17
11846,45289412.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46431,-99.14497,Shared room,1,2.5,1.0,1.0,200.0,28,365,180,2,2,5.0,4.5,4.5,5.0,5.0,5.0,5.0,False,72,0.34
11858,45314674.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45938,-99.1479,Shared room,1,4.0,1.0,1.0,200.0,28,365,321,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
11921,45332254.0,within an hour,1.0,0.96,True,23,True,True,CuauhtÃ©moc,19.42622,-99.16268,Shared room,1,1.0,1.0,1.0,466.0,3,28,180,14,13,4.79,4.57,4.57,4.57,4.57,4.5,4.57,False,13,0.67
12007,45364826.0,unknown,0.0,0.0,False,0,True,False,Tlalpan,19.2151,-99.15874,Shared room,2,1.0,1.0,2.0,800.0,1,30,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
12018,45371347.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46278,-99.14544,Shared room,1,2.5,1.0,1.0,212.0,28,365,365,3,2,5.0,5.0,4.67,5.0,5.0,5.0,5.0,False,72,0.19
12060,45528197.0,unknown,0.0,1.0,False,0,True,False,Cuajimalpa de Morelos,19.35705,-99.27642,Shared room,4,3.0,1.0,1.0,2070.0,1,30,365,2,1,3.5,5.0,5.0,3.5,3.0,5.0,5.0,True,1,0.1
12069,45411590.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.4595,-99.14836,Shared room,1,3.0,1.0,1.0,202.0,28,365,363,5,2,4.6,4.2,4.0,5.0,4.6,5.0,4.4,False,72,0.25
12160,45567150.0,unknown,0.0,0.0,False,0,True,False,Miguel Hidalgo,19.44803,-99.18382,Shared room,2,1.0,1.0,1.0,400.0,7,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
12173,45580014.0,within a few hours,1.0,0.22,False,0,True,True,CuauhtÃ©moc,19.41363,-99.16937,Shared room,16,10.0,1.0,24.0,221.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
12174,45581277.0,within a few hours,1.0,0.22,False,0,True,True,CuauhtÃ©moc,19.43285,-99.16906,Shared room,16,8.5,1.0,20.0,221.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
12175,45581397.0,within a few hours,1.0,0.22,False,0,True,True,CuauhtÃ©moc,19.40438,-99.16043,Shared room,9,3.5,1.0,9.0,221.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
12215,45704364.0,unknown,0.0,0.0,False,0,True,False,CoyoacÃ¡n,19.33776,-99.18234,Shared room,5,1.0,1.0,5.0,17000.0,265,265,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
12272,45499208.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46069,-99.14871,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.1
12440,45858156.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46457,-99.1442,Shared room,1,2.5,1.0,1.0,202.0,28,365,311,5,2,5.0,5.0,4.8,5.0,5.0,5.0,5.0,False,72,0.26
12455,45861509.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46087,-99.14849,Shared room,1,4.0,1.0,1.0,200.0,28,365,365,3,1,5.0,4.67,4.67,5.0,5.0,5.0,5.0,False,72,0.16
12798,46792871.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46426,-99.14419,Shared room,1,2.5,1.0,1.0,201.0,28,365,365,6,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.4
12814,46717456.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43019,-99.15992,Shared room,1,4.0,1.0,1.0,289.0,1,30,319,41,35,4.63,4.76,4.56,4.68,4.68,4.85,4.56,True,22,2.22
12839,46836250.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46396,-99.14571,Shared room,1,2.5,1.0,1.0,206.0,28,365,349,3,1,4.33,5.0,4.67,4.67,5.0,5.0,4.67,False,72,0.17
12867,46735305.0,within an hour,1.0,0.96,True,23,True,True,CuauhtÃ©moc,19.42472,-99.16229,Shared room,1,2.0,1.0,2.0,651.0,3,31,178,5,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,13,0.29
12874,46882350.0,within a few hours,1.0,0.22,False,0,True,True,CuauhtÃ©moc,19.41135,-99.16526,Shared room,16,2.0,1.0,20.0,225.0,1,1125,361,5,3,4.0,4.4,3.6,4.2,4.2,4.8,4.2,False,4,0.27
12884,46883444.0,within an hour,1.0,0.87,False,0,True,True,Venustiano Carranza,19.41221,-99.09895,Shared room,1,1.0,1.0,1.0,250.0,1,4,355,9,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,2.9
12904,47099790.0,within a day,0.5,1.0,False,0,True,False,CuauhtÃ©moc,19.42535,-99.13882,Shared room,1,1.0,1.0,1.0,850.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
12915,47100887.0,within a day,0.5,1.0,False,0,True,False,CuauhtÃ©moc,19.42689,-99.14097,Shared room,1,1.0,1.0,0.0,850.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
12984,47071577.0,within a day,0.5,1.0,False,0,True,False,CuauhtÃ©moc,19.42723,-99.13912,Shared room,1,1.0,1.0,1.0,850.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
13076,47707378.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45928,-99.14683,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,4,2,5.0,5.0,4.75,5.0,5.0,5.0,5.0,False,72,0.29
13196,47781375.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46145,-99.14823,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.08
13203,47705899.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46003,-99.14856,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13247,47812113.0,unknown,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.38933,-99.16466,Shared room,2,0.0,1.0,1.0,791.0,2,365,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
13282,48052717.0,unknown,0.0,0.0,False,0,True,False,Ãlvaro ObregÃ³n,19.3399,-99.23574,Shared room,1,0.0,1.0,1.0,17066.0,365,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
13328,47917770.0,within an hour,1.0,0.79,True,3,True,True,Benito JuÃ¡rez,19.3671,-99.17757,Shared room,1,1.0,1.0,3.0,290.0,2,5,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
13392,47935106.0,within an hour,0.89,0.98,False,0,True,True,CuauhtÃ©moc,19.42908,-99.13632,Shared room,1,0.0,1.0,1.0,206.0,1,15,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
13565,48594766.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46251,-99.14379,Shared room,1,2.5,1.0,1.0,212.0,28,365,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13566,48595057.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45959,-99.14789,Shared room,1,3.0,1.0,1.0,207.0,28,365,179,4,4,4.5,4.25,3.75,4.75,4.75,5.0,4.0,False,72,0.58
13567,48595475.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46008,-99.14846,Shared room,1,3.0,1.0,1.0,200.0,28,365,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13574,48595542.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45951,-99.14682,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.15
13613,48622271.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46011,-99.14852,Shared room,1,4.0,1.0,1.0,202.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13647,48639930.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.4612,-99.14839,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13720,48364223.0,within an hour,1.0,0.0,False,0,True,False,Tlalpan,19.20109,-99.15176,Shared room,10,4.5,1.0,0.0,211.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
13760,48715981.0,within a few hours,0.9,0.77,True,1,True,True,CuauhtÃ©moc,19.42304,-99.16966,Shared room,1,1.0,1.0,1.0,262.0,2,32,356,36,30,4.72,4.92,4.56,4.94,4.89,5.0,4.81,False,1,2.66
13845,49096601.0,unknown,0.0,0.0,False,0,True,False,Iztapalapa,19.35898,-99.11076,Shared room,2,1.0,1.0,6.0,250.0,1,3,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
13890,48946081.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46138,-99.14711,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13920,48976336.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46161,-99.14854,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13923,48979220.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.4597,-99.1465,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
13929,48984372.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46162,-99.14804,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,72,0.08
13932,48994995.0,within an hour,1.0,1.0,False,2,True,True,Benito JuÃ¡rez,19.38206,-99.1595,Shared room,1,1.0,1.0,1.0,6000.0,2,365,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
13945,48888151.0,unknown,0.0,0.0,False,1,True,True,Ãlvaro ObregÃ³n,19.39967,-99.19584,Shared room,3,1.0,1.0,0.0,7099.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
13963,49231542.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.44917,-99.16241,Shared room,16,3.0,1.0,9.0,232.0,1,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,6,0.15
13998,49256191.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.44819,-99.16212,Shared room,16,3.0,1.0,9.0,232.0,1,1125,365,2,2,4.0,4.0,4.5,4.0,5.0,4.5,4.0,True,6,0.26
13999,49034122.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45928,-99.14665,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,2,1,2.5,2.0,2.0,3.0,3.0,2.5,2.5,False,72,0.15
14051,49228700.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.43944,-99.1442,Shared room,1,1.5,1.0,1.0,721.0,1,365,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,21,0.0
14052,49229590.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.43917,-99.14523,Shared room,1,1.5,1.0,1.0,808.0,1,365,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,21,0.0
14089,49400584.0,unknown,0.0,0.0,False,2,True,True,Iztacalco,19.40254,-99.07303,Shared room,2,1.0,1.0,1.0,780.0,7,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
14109,49321916.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44117,-99.14447,Shared room,1,1.5,1.0,1.0,314.0,1,1125,361,25,22,4.4,4.44,4.28,4.52,4.36,4.76,4.76,True,21,1.82
14143,49347382.0,within an hour,0.89,0.96,False,6,True,False,La Magdalena Contreras,19.2546,-99.24525,Shared room,16,4.0,1.0,18.0,3280.0,1,36,348,5,5,3.4,2.8,4.8,4.0,3.0,4.8,4.8,True,6,0.43
14184,49372317.0,within an hour,1.0,1.0,True,1,True,False,CuauhtÃ©moc,19.423716,-99.142693,Shared room,3,1.0,1.0,1.0,779.0,1,1125,365,11,8,4.91,4.91,4.73,4.64,5.0,4.82,4.73,True,1,0.84
14243,49761795.0,a few days or more,0.0,0.0,False,2,True,True,Tlalpan,19.29948,-99.164,Shared room,5,1.0,1.0,2.0,350.0,1,365,87,1,0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,False,1,0.08
14262,49778181.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46386,-99.14554,Shared room,1,2.5,1.0,1.0,201.0,28,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.09
14304,49816356.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46279,-99.14545,Shared room,1,2.5,1.0,1.0,200.0,28,365,339,2,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,False,72,0.17
14305,49817362.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.4595,-99.14834,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.1
14350,49924663.0,a few days or more,0.0,1.0,False,0,True,True,Benito JuÃ¡rez,19.39662,-99.14314,Shared room,1,1.0,1.0,1.0,320.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
14426,49978245.0,within a day,0.5,1.0,False,0,True,True,Benito JuÃ¡rez,19.37616,-99.1401,Shared room,1,1.0,1.0,0.0,350.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
14554,50105074.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46124,-99.148,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.08
14555,50105686.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45942,-99.14642,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
14559,50106762.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46126,-99.14805,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
14752,50427402.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45951,-99.14853,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
14753,50428065.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45931,-99.14714,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,72,0.09
14766,50440690.0,unknown,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.367252,-99.149483,Shared room,6,1.0,1.0,6.0,350.0,1,90,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
14775,50444420.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46369,-99.14541,Shared room,1,2.5,1.0,1.0,201.0,28,365,365,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,72,0.18
15093,51112386.0,within an hour,0.94,0.85,True,9,True,True,CuauhtÃ©moc,19.43188,-99.16248,Shared room,1,1.0,1.0,1.0,300.0,1,1125,362,9,9,4.67,5.0,4.67,5.0,5.0,5.0,4.89,False,12,0.91
15658,52130192.0,a few days or more,0.0,0.4,False,1,True,True,CuauhtÃ©moc,19.45156,-99.15909,Shared room,4,1.0,1.0,4.0,300.0,3,30,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
15779,51927134.0,within an hour,1.0,1.0,True,8,True,True,CuauhtÃ©moc,19.41503,-99.15243,Shared room,1,1.0,1.0,1.0,250.0,3,365,298,2,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,True,8,0.35
15909,52372987.0,within a day,0.5,0.33,False,0,True,True,Iztacalco,19.39141,-99.07033,Shared room,2,1.0,1.0,3.0,1214.0,1,30,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
15919,52272038.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.45963,-99.14687,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
15921,52272055.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46151,-99.14859,Shared room,1,3.0,1.0,1.0,200.0,28,365,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
15922,52272472.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46147,-99.14649,Shared room,1,3.0,1.0,1.0,200.0,28,365,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
15975,52310214.0,within an hour,1.0,0.91,True,65,True,True,CuauhtÃ©moc,19.46074,-99.14842,Shared room,1,3.0,1.0,1.0,200.0,28,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,72,0.0
