ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
172103,Unknown,NaN,NaN,False ,True ,False ,1,Independencia,-33.42261,-70.65958,Private room,1,,1,1,23775.00,1,730,365,0,0,,,,,,,,False ,1,
2368571,within an hour,1,0.75,False ,True ,True ,1,Providencia,-33.42882,-70.62526,Private room,2,1,1,2,35222.00,1,1125,344,2,0,5,4,5,5,5,5,5,True ,1,0.02
175077,Unknown,NaN,0,False ,True ,False ,1,Santiago,-33.43556,-70.65358,Entire home/apt,2,,1,1,52832.00,1,730,365,0,0,,,,,,,,False ,1,
176932,a few days or more,0,NaN,False ,True ,False ,1,Recoleta,-33.42458,-70.63899,Private room,2,,1,1,35222.00,1,730,365,0,0,,,,,,,,False ,1,
923568,Unknown,NaN,NaN,False ,True ,False ,2,Santiago,-33.43921,-70.63982,Private room,1,1,1,1,25536.00,2,1125,0,27,0,4.7,4.73,4.23,4.85,4.96,4.92,4.77,False ,1,0.28
2405806,a few days or more,0,NaN,False ,True ,False ,1,Las Condes,-33.40592,-70.57797,Private room,2,1,1,1,61638.00,1,1125,365,1,0,2,1,1,5,5,5,2,False ,1,0.01
176943,a few days or more,0,NaN,False ,True ,False ,1,Providencia,-33.42464,-70.61539,Private room,2,,1,1,35222.00,1,730,365,0,0,,,,,,,,True ,1,
2405957,Unknown,NaN,NaN,False ,True ,False ,1,Ñuñoa,-33.44309,-70.57287,Private room,2,1,1,1,44027.00,2,1125,365,0,0,,,,,,,,False ,1,
177729,Unknown,NaN,NaN,False ,True ,False ,1,Ñuñoa,-33.44788,-70.60036,Private room,1,,1,1,30819.00,3,30,365,0,0,,,,,,,,False ,1,
932079,Unknown,NaN,0.67,False ,True ,True ,3,Santiago,-33.44605,-70.64771,Entire home/apt,2,1,1,1,44027.00,5,1125,223,2,0,5,5,5,5,5,5,5,False ,3,0.02
932108,Unknown,NaN,0.67,False ,True ,True ,3,Santiago,-33.44717,-70.6469,Entire home/apt,2,1,1,1,44027.00,5,1125,222,4,1,4.25,4.25,4.25,4.5,4.5,4.5,4.5,False ,3,0.05
939923,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.43959,-70.6574,Private room,4,1,1,1,88054.00,3,1125,365,0,0,,,,,,,,False ,1,
2412933,within an hour,1,0.98,False ,True ,True ,6,Estación Central,-33.45593,-70.7002,Entire home/apt,5,1,2,5,83651.00,2,90,352,95,5,4.53,4.62,4.65,4.69,4.74,4.31,4.68,False ,5,1.01
181005,Unknown,NaN,0.67,False ,True ,False ,2,Recoleta,-33.42217,-70.64131,Private room,3,1,2,2,39624.00,2,90,364,4,0,5,5,4.33,5,5,4.33,4.67,True ,1,0.04
2419113,within a few hours,0.9,0,False ,True ,True ,4,Santiago,-33.43967,-70.65694,Entire home/apt,2,1,,1,44027.00,1,30,365,4,0,4.25,4,4.75,5,5,4.75,4.75,False ,4,0.04
191723,Unknown,NaN,NaN,False ,True ,True ,1,Providencia,-33.43068,-70.58566,Private room,1,1,1,1,58494.00,1,7,365,0,0,,,,,,,,False ,1,
948890,within a few hours,0.9,0,False ,True ,True ,4,Santiago,-33.44224,-70.65857,Entire home/apt,6,2,2,4,57235.00,1,330,363,57,0,4.54,4.53,4.65,4.72,4.74,4.72,4.64,False ,4,0.53
2435306,Unknown,NaN,NaN,False ,True ,False ,1,Las Condes,-33.42014,-70.56089,Private room,5,3,1,8,35222.00,2,1125,365,0,0,,,,,,,,False ,1,
964303,a few days or more,0,0,False ,True ,False ,1,Santiago,-33.44101,-70.66559,Entire home/apt,4,1,1,1,51708.00,1,1125,365,0,0,,,,,,,,False ,1,
978590,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.43626,-70.64759,Private room,1,,1,,56354.00,1,1125,365,0,0,,,,,,,,False ,1,
191754,within an hour,1,0.67,False ,True ,True ,3,Santiago,-33.44035,-70.65797,Entire home/apt,2,1,1,1,44027.00,7,1125,172,121,2,4.78,4.83,4.49,4.89,4.88,4.81,4.75,False ,2,0.93
193626,Unknown,NaN,NaN,False ,True ,False ,1,San Miguel,-33.50096,-70.6497,Private room,2,,1,1,41767.00,1,730,365,0,0,,,,,,,,False ,1,
2472388,Unknown,NaN,NaN,False ,True ,False ,1,Las Condes,-33.41857,-70.57373,Private room,2,1,1,1,66040.00,1,1125,365,0,0,,,,,,,,False ,1,
2491408,Unknown,NaN,0,False ,True ,True ,1,Santiago,-33.46373,-70.63953,Entire home/apt,2,1,1,1,37126.00,3,1125,365,0,0,,,,,,,,False ,1,
2512835,a few days or more,0,0.48,False ,True ,True ,4,Santiago,-33.44636,-70.6531,Entire home/apt,3,1,1,1,51952.00,1,365,0,18,1,4.94,5,4.94,5,5,5,4.94,True ,4,0.18
199514,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.43743,-70.65687,Private room,1,1,1,1,44027.00,1,730,365,0,0,,,,,,,,False ,1,
202286,within an hour,0.9,0.86,False ,True ,True ,6,Recoleta,-33.43183,-70.64657,Entire home/apt,3,1,1,1,32214.00,4,400,340,386,15,4.58,4.75,4.55,4.76,4.76,4.6,4.64,False ,6,2.94
2514146,a few days or more,0.4,0.4,False ,True ,False ,1,Las Condes,-33.41665,-70.56935,Private room,2,1,1,2,27845.00,1,1125,346,0,0,,,,,,,,True ,1,
2515967,Unknown,NaN,0.5,False ,True ,True ,2,Las Condes,-33.41632,-70.59917,Entire home/apt,4,1,1,2,44027.00,90,1125,139,69,0,4.78,4.96,4.63,4.93,4.96,4.96,4.69,False ,3,0.71
225980,within a day,1,0.77,False ,True ,True ,9,Providencia,-33.42552,-70.61642,Private room,2,,1,1,39000.00,1,365,352,17,2,4.08,4.29,4.5,4.43,3.79,4.64,3.86,False ,3,0.13
1004301,within a few hours,1,1,True ,True ,True ,2,Santiago,-33.43545,-70.65677,Entire home/apt,3,1,1,2,36983.00,28,200,110,285,3,4.98,4.97,4.97,5,4.99,4.84,4.93,False ,1,2.59
2531527,Unknown,NaN,1,False ,True ,True ,2,Recoleta,-33.43257,-70.63759,Entire home/apt,3,2,2,3,52832.00,5,1125,0,21,0,4.67,4.67,4.24,4.95,4.86,4.62,4.38,False ,2,0.21
233585,Unknown,NaN,0,False ,True ,False ,1,Santiago,-33.43847,-70.657,Entire home/apt,2,1,1,1,23775.00,30,300,0,1,0,0,,,,,,,True ,1,0.02
1023614,a few days or more,0,0.48,False ,True ,True ,4,Santiago,-33.44731,-70.65271,Entire home/apt,2,1,1,1,52832.00,2,1125,365,7,0,4.57,4.86,4.71,5,5,5,4.57,False ,4,0.07
2568184,within a few hours,1,0.7,True ,True ,False ,2,La Reina,-33.45514,-70.5598,Private room,1,1,1,1,15000.00,7,90,359,94,8,4.77,4.88,4.91,4.92,4.9,4.66,4.76,False ,2,0.95
1039259,a few days or more,0,NaN,False ,True ,True ,1,Lo Barnechea,-33.35013,-70.31404,Entire home/apt,5,1,2,4,352215.00,3,1125,365,2,0,5,5,5,5,5,5,4.5,False ,1,0.02
259656,Unknown,NaN,0.83,False ,True ,True ,3,Providencia,-33.42985,-70.61797,Entire home/apt,4,1,1,,52832.00,1,1825,172,40,4,4.83,4.85,4.88,4.85,4.88,4.88,4.74,True ,3,0.31
2597012,Unknown,NaN,NaN,False ,True ,False ,2,Vitacura,-33.40382,-70.59113,Private room,2,1,1,2,88054.00,1,1125,365,0,0,,,,,,,,False ,1,
275005,a few days or more,0,NaN,False ,True ,False ,1,Santiago,-33.45166,-70.64547,Private room,1,1,1,1,39624.00,1,365,365,4,0,5,4.75,4.25,5,4.75,4.75,4.25,False ,1,0.03
2632931,within an hour,1,0.93,False ,True ,True ,2,Santiago,-33.437,-70.64114,Entire home/apt,2,1,1,2,38000.00,5,365,334,28,5,4.68,4.89,4.82,4.89,4.79,4.96,4.64,False ,3,0.29
276647,Unknown,NaN,0.75,True ,True ,True ,3,Santiago,-33.45023,-70.63236,Entire home/apt,3,1,1,2,25000.00,10,1125,172,4,2,5,5,5,5,5,4.5,5,False ,2,0.04
1041894,within a day,1,0.75,True ,True ,True ,1,Santiago,-33.43761,-70.64683,Entire home/apt,4,2,2,3,30000.00,14,1125,305,7,5,4.86,5,4.86,5,5,4.86,4.86,False ,1,0.23
1046142,within an hour,1,0.17,False ,True ,True ,4,Las Condes,-33.40778,-70.55984,Entire home/apt,2,1,1,1,40000.00,30,1125,172,4,0,5,5,5,5,5,5,5,False ,4,0.04
2635865,Unknown,NaN,NaN,False ,True ,False ,1,La Reina,-33.43746,-70.55006,Private room,1,1,1,1,523275.00,1,1125,365,0,0,,,,,,,,False ,1,
1050604,within an hour,1,0.96,False ,True ,True ,2,Recoleta,-33.43075,-70.64632,Entire home/apt,2,1,1,1,19000.00,30,1000,165,155,4,4.4,4.59,4.23,4.66,4.66,4.63,4.46,True ,1,1.43
280663,within a few hours,0.9,0.76,False ,True ,True ,6,Recoleta,-33.43356,-70.63659,Entire home/apt,2,1,1,1,44027.00,3,365,361,33,5,4.56,4.52,4.7,4.7,4.55,4.85,4.58,False ,6,0.28
2647154,within an hour,1,0.87,False ,True ,True ,2,Las Condes,-33.41277,-70.58705,Entire home/apt,3,2,2,2,220134.00,7,365,365,42,0,4.9,4.9,4.85,4.88,4.98,4.9,4.79,True ,2,0.42
284083,a few days or more,0,NaN,False ,True ,False ,1,Santiago,-33.45203,-70.64978,Private room,1,1,1,2,40883.00,1,365,365,0,0,,,,,,,,False ,1,
288216,Unknown,NaN,0.91,False ,True ,True ,2,Recoleta,-33.43284,-70.64752,Entire home/apt,2,1,1,1,22013.00,30,1125,11,24,0,4.71,4.92,4.58,4.96,4.88,4.75,4.79,False ,1,0.28
1055812,within an hour,1,0.79,True ,True ,True ,1,Las Condes,-33.39667,-70.56697,Entire home/apt,6,3,4,5,184913.00,21,1125,131,66,5,4.94,4.97,4.68,4.98,4.98,4.89,4.82,False ,1,0.65
1061786,Unknown,NaN,NaN,False ,True ,False ,3,Ñuñoa,-33.44969,-70.58099,Private room,1,1,1,1,88054.00,1,1125,365,0,0,,,,,,,,False ,2,
2660266,within an hour,1,0.98,False ,True ,True ,4,Santiago,-33.43684,-70.64347,Entire home/apt,3,1,1,2,57235.00,1,1125,115,203,45,4.79,4.83,4.82,4.84,4.87,4.94,4.79,False ,4,2.67
1065916,Unknown,NaN,NaN,False ,True ,False ,4,Santiago,-33.44975,-70.65122,Entire home/apt,1,1,1,1,51952.00,90,1125,365,2,0,5,4.5,4.5,5,4.5,4.5,4,False ,4,0.02
293845,Unknown,NaN,NaN,False ,True ,False ,1,Ñuñoa,-33.45593,-70.60941,Private room,1,,1,1,35222.00,1,30,365,0,0,,,,,,,,False ,1,
2683102,within an hour,1,0.93,False ,True ,True ,2,Santiago,-33.4416,-70.63909,Entire home/apt,6,1,3,3,55000.00,3,1125,316,7,6,4.71,4.86,4.86,5,5,4.86,4.71,True ,3,0.07
1072049,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44404,-70.64584,Private room,3,1,1,2,88054.00,1,1125,365,0,0,,,,,,,,False ,1,
2687338,within an hour,1,0.85,False ,True ,True ,6,Pedro Aguirre Cerda,-33.4796,-70.66569,Private room,1,1,1,1,14089.00,3,1125,192,37,10,4.86,4.89,4.83,4.97,4.97,4.47,4.86,False ,3,0.39
294974,within a day,1,0.77,False ,True ,True ,9,Providencia,-33.42457,-70.61597,Private room,2,1,1,1,39000.00,1,730,335,4,0,3.5,5,5,3.75,3.75,5,4.25,True ,3,0.08
298065,Unknown,NaN,NaN,False ,True ,False ,1,Vitacura,-33.40065,-70.5877,Private room,2,1,1,1,211329.00,1,1125,365,0,0,,,,,,,,False ,1,
2703418,within a day,0.7,0.83,False ,True ,False ,2,Santiago,-33.45911,-70.65165,Shared room,2,1,1,2,18000.00,1,1125,360,19,9,4.56,4.81,4.69,4.69,4.81,4.69,4.69,False ,3,0.23
1080228,within a day,0.83,0.55,True ,True ,True ,2,Las Condes,-33.42339,-70.59012,Private room,1,1.5,1,1,26416.00,2,90,324,3,1,5,5,5,5,5,5,4.33,False ,2,0.03
2714854,Unknown,NaN,0,False ,True ,False ,1,Las Condes,-33.42126,-70.5769,Private room,4,2,2,4,84286.00,2,1124,0,4,0,5,5,5,5,5,5,5,False ,1,0.08
1080440,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.43576,-70.61691,Entire home/apt,3,2,3,3,55474.00,360,1125,365,0,0,,,,,,,,False ,1,
315114,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.42549,-70.61214,Private room,2,1,1,1,96859.00,1,1125,364,0,0,,,,,,,,True ,1,
2730067,within a day,1,0,False ,True ,True ,4,Vitacura,-33.3989,-70.59479,Entire home/apt,4,2,2,4,220134.00,2,60,0,9,0,4.89,4.89,4.89,4.89,4.89,4.89,4.78,False ,2,0.09
2753142,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.43657,-70.64847,Private room,2,1,1,2,14000.00,1,1125,0,1,0,4,5,4,5,5,5,4,False ,1,0.03
325820,within a few hours,1,0.58,False ,True ,True ,6,Santiago,-33.43996,-70.64398,Entire home/apt,3,1,1,1,58494.00,3,1125,365,25,2,4.57,4.52,4.77,4.7,4.78,4.87,4.7,False ,6,0.2
326156,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.4403,-70.64098,Private room,2,1,1,1,46408.00,5,90,365,0,0,,,,,,,,False ,1,
1090608,Unknown,NaN,NaN,False ,True ,False ,3,Ñuñoa,-33.44978,-70.58181,Private room,2,1,1,1,132081.00,1,1125,365,0,0,,,,,,,,False ,2,
1120466,a few days or more,0,0,False ,True ,False ,1,Ñuñoa,-33.45352,-70.61994,Entire home/apt,2,1,1,1,57235.00,1,30,365,0,0,,,,,,,,False ,1,
2774785,within a day,1,0,False ,True ,True ,1,Las Condes,-33.41159,-70.59824,Entire home/apt,6,2.5,2,3,264161.00,30,360,342,1,0,5,4,5,5,5,5,5,False ,1,0.02
1132889,within an hour,1,0.93,False ,True ,True ,15,Recoleta,-33.43045,-70.64164,Entire home/apt,5,2,2,3,51952.00,2,31,316,68,3,4.35,4.78,4.23,4.97,4.83,4.45,4.56,True ,3,0.72
1141344,within an hour,1,0.95,False ,True ,True ,4,Las Condes,-33.40801,-70.56452,Entire home/apt,2,1,1,1,49000.00,7,1125,332,10,4,4.5,4.7,4,5,4.8,5,4.3,True ,4,0.21
1190395,Unknown,NaN,NaN,False ,True ,False ,1,Vitacura,-33.40469,-70.599,Private room,3,1,1,1,88054.00,90,180,365,0,0,,,,,,,,False ,1,
1223916,Unknown,NaN,1,False ,True ,True ,2,Lo Barnechea,-33.34682,-70.29319,Entire home/apt,8,2,3,7,266680.00,2,1125,365,12,0,4.75,4.91,4.55,4.73,5,4.82,4.4,False ,1,0.11
1226526,within a few hours,1,0.56,False ,True ,True ,12,Providencia,-33.42649,-70.60925,Entire home/apt,4,2.5,2,2,76078.00,30,1125,338,32,1,4.63,4.74,4.81,4.9,4.94,4.94,4.75,False ,5,0.29
329362,Unknown,NaN,NaN,False ,True ,False ,1,Las Condes,-33.40886,-70.53601,Private room,2,,1,1,52832.00,1,1125,365,0,0,,,,,,,,False ,1,
331061,within a few hours,0.9,0.76,False ,True ,True ,6,Providencia,-33.43215,-70.63433,Entire home/apt,2,1,1,1,58494.00,2,365,365,18,1,4.59,4.39,4.67,4.72,4.78,4.56,4.47,False ,6,0.17
332424,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.44839,-70.63717,Private room,1,1,1,1,20000.00,2,15,325,0,0,,,,,,,,True ,1,
2809283,within a few hours,1,0.77,True ,True ,True ,2,Santiago,-33.44841,-70.66278,Entire home/apt,2,1,1,1,26416.00,30,365,265,58,0,4.72,4.88,4.69,4.81,4.91,4.67,4.76,False ,1,0.62
333722,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.42607,-70.61319,Private room,1,0,1,1,85412.00,1,1125,365,0,0,,,,,,,,False ,1,
1262080,within an hour,1,0.99,False ,True ,True ,3,Las Condes,-33.40591,-70.55775,Entire home/apt,2,1,1,1,52709.00,2,1125,356,178,21,4.73,4.82,4.75,4.88,4.81,4.88,4.69,True ,3,1.92
2837601,Unknown,NaN,1,False ,True ,True ,1,Lo Barnechea,-33.34531,-70.29464,Entire home/apt,4,1,,3,179885.00,3,1125,272,41,2,4.27,4.29,4.02,4.27,4.24,4.68,4,True ,1,0.42
2841563,a few days or more,0,0,False ,True ,True ,1,Lo Barnechea,-33.3574,-70.25002,Entire home/apt,14,2,4,14,924565.00,2,1125,177,18,0,4.67,4.78,4.72,4.56,4.56,4.94,4.22,False ,1,0.22
1264850,within a day,0.6,0.86,False ,True ,False ,2,Santiago,-33.44338,-70.65735,Entire home/apt,3,1,1,3,44027.00,2,1125,344,4,2,4,3.5,4.25,3.5,4.25,4.75,3.75,False ,2,0.07
334461,Unknown,NaN,NaN,False ,True ,False ,1,Ñuñoa,-33.45264,-70.61341,Private room,1,0,1,1,44027.00,1,1125,365,0,0,,,,,,,,False ,1,
2908625,within an hour,1,0.62,True ,True ,True ,4,Providencia,-33.43204,-70.59483,Entire home/apt,2,1,1,1,39624.00,2,1125,342,240,12,4.87,4.89,4.8,4.96,4.98,4.91,4.86,False ,4,2.63
345642,Unknown,NaN,NaN,False ,True ,False ,1,Recoleta,-33.42884,-70.64283,Private room,2,1,1,2,17611.00,1,20,172,1,0,0,,,,,,,True ,1,0.03
1297140,within an hour,1,0.8,False ,True ,True ,2,Recoleta,-33.43398,-70.64078,Entire home/apt,2,1,1,,23000.00,30,1125,174,39,4,4.78,4.86,4.53,5,5,4.89,4.72,False ,1,0.64
1300331,within a few hours,0.93,0.87,False ,True ,True ,12,Providencia,-33.42872,-70.61781,Entire home/apt,2,1,1,2,47143.00,1,1125,357,64,23,4.7,4.81,4.78,4.84,4.78,4.81,4.52,False ,10,0.6
2912703,within an hour,1,0.62,True ,True ,True ,4,Providencia,-33.43266,-70.59126,Entire home/apt,4,1,2,3,66040.00,3,365,307,94,0,4.82,4.88,4.76,4.94,4.97,4.92,4.81,False ,4,1.01
2932438,within an hour,1,1,False ,True ,True ,3,Providencia,-33.42422,-70.60972,Entire home/apt,2,1,1,1,46545.00,3,1125,343,5,5,5,5,4.8,5,5,5,5,True ,3,0.45
1320318,within an hour,1,0.17,False ,True ,True ,4,Las Condes,-33.39937,-70.57409,Entire home/apt,2,1,1,1,50000.00,35,1125,326,6,1,5,4.83,4.83,5,5,4.83,4.83,False ,4,0.06
350681,Unknown,NaN,NaN,False ,True ,False ,1,Ñuñoa,-33.44055,-70.57591,Private room,2,1.5,1,2,38744.00,1,14,365,0,0,,,,,,,,False ,1,
2932439,within an hour,1,1,False ,True ,True ,3,Providencia,-33.42502,-70.61045,Entire home/apt,2,1,1,1,49689.00,2,1125,342,10,1,4.67,4.89,5,4.78,5,5,4.67,False ,3,0.11
354516,within a few hours,0.9,0.76,False ,True ,True ,6,Providencia,-33.43366,-70.63463,Entire home/apt,4,2,2,4,66040.00,3,365,357,64,9,4.3,4.42,4.4,4.17,4.07,4.73,4.25,True ,6,0.57
357316,a few days or more,0.33,0,False ,True ,True ,1,Santiago,-33.44667,-70.64298,Private room,2,1,1,2,22013.00,1,1125,246,77,0,4.97,4.92,4.99,4.96,5,4.89,4.93,False ,1,0.64
1329516,Unknown,NaN,NaN,False ,True ,False ,1,Macul,-33.48245,-70.61341,Private room,3,3,1,1,14089.00,1,7,365,0,0,,,,,,,,False ,1,
1330207,within an hour,1,1,False ,True ,True ,1,Providencia,-33.42661,-70.61595,Private room,1,1,1,1,17611.00,2,90,332,32,4,4.97,4.97,4.97,4.94,5,4.87,4.84,False ,1,0.29
2934747,Unknown,NaN,1,False ,True ,False ,1,Providencia,-33.41745,-70.60402,Entire home/apt,4,2,2,2,79248.00,7,1125,0,8,1,4.88,5,4.38,5,5,5,5,False ,1,0.09
1416160,within an hour,0.67,1,False ,True ,False ,1,Providencia,-33.43353,-70.63144,Entire home/apt,2,1,1,2,40839.00,2,50,175,4,0,5,4.67,5,5,5,5,4.67,True ,1,0.08
2940440,a few days or more,0.33,0,False ,True ,True ,1,Providencia,-33.43565,-70.59297,Private room,2,3,1,1,32000.00,2,1125,164,26,0,4.71,4.83,4.33,4.71,4.88,4.75,4.71,False ,1,0.27
2965306,Unknown,NaN,NaN,False ,True ,True ,2,Santiago,-33.45044,-70.63827,Entire home/apt,2,1,1,1,41385.00,30,1125,163,3,0,5,5,5,5,5,4.67,4.67,False ,2,0.04
1438448,Unknown,NaN,NaN,False ,True ,False ,4,Santiago,-33.44699,-70.63888,Entire home/apt,1,1,1,1,55474.00,90,1125,348,4,0,3.5,5,3.75,4.75,5,4.5,3.5,False ,4,0.04
1446357,within a few hours,1,0.8,True ,True ,True ,4,Lo Barnechea,-33.34856,-70.29118,Entire home/apt,6,1.5,2,5,278373.00,4,90,62,26,1,4.54,4.5,4.28,4.5,4.83,4.75,4.29,True ,2,0.24
366331,within an hour,0.9,0.46,False ,True ,True ,2,Providencia,-33.43258,-70.61679,Private room,4,1,1,2,46669.00,2,7,315,11,7,5,4.82,4.91,4.91,5,4.82,4.73,False ,1,0.11
368983,Unknown,NaN,NaN,False ,True ,True ,1,Providencia,-33.44314,-70.60253,Private room,1,0,1,1,44027.00,1,1125,0,0,0,,,,,,,,False ,1,
369455,Unknown,NaN,NaN,False ,True ,True ,2,Las Condes,-33.42855,-70.56594,Private room,1,1,1,1,15143.00,5,365,179,1,0,0,,,,,,,False ,1,0.02
373526,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.43828,-70.63505,Private room,2,,1,1,79248.00,1,1125,365,0,0,,,,,,,,False ,1,
2965597,Unknown,NaN,NaN,False ,True ,True ,2,Santiago,-33.44844,-70.6379,Entire home/apt,2,1,1,1,41385.00,30,1125,0,18,0,5,5,4.81,5,5,4.76,4.94,False ,2,0.18
374963,within an hour,1,0.33,False ,True ,True ,1,Santiago,-33.45266,-70.66666,Private room,1,1.5,2,1,26416.00,6,90,365,18,0,4.59,4.88,4.35,4.94,4.88,4.71,4.71,True ,1,0.16
1493528,within an hour,1,0.93,True ,True ,True ,1,Santiago,-33.4338,-70.66454,Entire home/apt,2,1,1,1,20252.00,2,1125,211,219,36,4.68,4.76,4.45,4.85,4.81,4.59,4.69,False ,1,2.18
1519681,within a few hours,1,0.58,False ,True ,True ,6,Providencia,-33.42727,-70.62027,Entire home/apt,4,2,2,4,70443.00,3,1125,362,13,3,3.75,3.92,4,4.08,4,4.25,3.83,False ,6,0.14
1538606,within an hour,1,0.95,False ,True ,True ,1,Las Condes,-33.41696,-70.56008,Entire home/apt,4,2,2,3,61638.00,3,1125,328,42,9,4.8,4.88,4.54,4.93,4.93,4.8,4.88,False ,1,0.39
2975270,within a day,0.5,0.9,False ,True ,True ,2,Lo Barnechea,-33.34551,-70.29229,Entire home/apt,6,2,2,5,193718.00,2,1125,341,35,2,4.71,4.97,4.62,4.81,4.87,4.94,4.38,False ,1,0.36
3003999,a few days or more,0,0,False ,True ,True ,1,Santiago,-33.44779,-70.63306,Shared room,3,1,1,1,51952.00,1,1125,365,1,0,5,5,5,5,5,5,5,False ,1,0.01
3072658,within a day,0.71,0.17,False ,True ,True ,1,Santiago,-33.44648,-70.646,Entire home/apt,2,1,1,1,26566.00,14,60,46,1,0,5,5,5,5,5,5,5,False ,2,0.02
1552603,Unknown,NaN,0.67,False ,True ,True ,3,Santiago,-33.44625,-70.64898,Entire home/apt,2,1,1,1,44027.00,5,1125,222,2,1,5,5,5,5,5,5,5,False ,3,0.02
1581954,within an hour,1,1,False ,True ,False ,1,Las Condes,-33.40691,-70.59508,Private room,2,1,1,1,83651.00,15,60,365,0,0,,,,,,,,False ,1,
379323,Unknown,NaN,0,False ,True ,True ,2,Providencia,-33.42528,-70.61945,Entire home/apt,4,2,1,1,24655.00,3,1125,0,0,0,,,,,,,,False ,1,
381089,within an hour,1,0.4,False ,True ,True ,0,Santiago,-33.43633,-70.64693,Entire home/apt,3,1,1,2,116231.00,2,1125,365,0,0,,,,,,,,True ,2,
392412,Unknown,NaN,NaN,False ,True ,False ,1,Maipú,-33.48998,-70.76472,Private room,4,2,1,4,61638.00,1,1125,365,0,0,,,,,,,,False ,1,
393977,within an hour,1,0,False ,True ,False ,5,Providencia,-33.42713,-70.61345,Private room,1,1,1,1,16475.00,5,30,305,31,0,4.88,4.83,4.41,4.9,5,4.83,4.77,False ,1,0.25
395951,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.43632,-70.63191,Private room,2,1.5,1,1,66040.00,1,1125,365,0,0,,,,,,,,False ,1,
3090963,within a few hours,1,0.69,False ,True ,True ,2,Santiago,-33.45737,-70.65134,Private room,2,1.5,1,1,14000.00,6,7,359,7,7,4.57,4.57,4.29,4.71,4.43,4.14,4.43,False ,1,1.09
414512,within a day,1,0.85,False ,True ,True ,1,Vitacura,-33.39839,-70.58974,Entire home/apt,4,2,2,3,127678.00,9,90,329,55,8,4.96,4.98,4.92,4.96,4.98,4.96,4.75,False ,1,0.45
418760,within a day,1,0.87,True ,True ,True ,2,Santiago,-33.4335,-70.65314,Entire home/apt,2,1,1,1,22000.00,30,1125,202,78,5,4.64,4.78,4.69,4.81,4.86,4.48,4.68,False ,2,0.64
420325,Unknown,NaN,NaN,False ,True ,True ,2,Lo Barnechea,-33.3481,-70.29032,Entire home/apt,6,,2,1,572350.00,7,120,365,1,0,5,5,4,5,5,5,4,False ,1,0.02
3095078,within a few hours,0.9,0,False ,True ,True ,4,Santiago,-33.44042,-70.65768,Entire home/apt,6,2,2,3,57235.00,1,30,364,11,0,4.64,4.73,4.5,4.64,4.91,4.82,4.82,False ,4,0.11
429242,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44431,-70.66853,Private room,1,1,1,1,44027.00,2,3,365,0,0,,,,,,,,False ,1,
1602307,within an hour,0.94,0.69,False ,True ,True ,1,Santiago,-33.45185,-70.64236,Entire home/apt,2,1,1,2,22013.00,2,14,316,94,19,4.42,4.57,4.5,4.62,4.48,4.51,4.49,False ,1,0.89
1605346,Unknown,NaN,NaN,False ,True ,True ,2,Providencia,-33.41893,-70.61231,Entire home/apt,4,1.5,2,3,70443.00,28,365,113,26,0,4.91,4.96,4.87,4.91,5,4.91,4.74,False ,1,0.25
3116393,Unknown,NaN,0,False ,True ,False ,2,Las Condes,-33.41834,-70.55933,Private room,2,1,1,1,20000.00,3,7,89,3,0,5,5,5,5,5,4.67,5,False ,1,0.07
3122168,Unknown,NaN,NaN,False ,True ,True ,1,Providencia,-33.43499,-70.59476,Entire home/apt,3,2,2,3,132081.00,33,58,89,0,0,,,,,,,,False ,1,
3208936,within an hour,1,0.97,False ,True ,True ,2,Santiago,-33.44463,-70.64286,Entire home/apt,3,1,1,2,30819.00,2,1125,152,123,6,4.84,4.92,4.8,4.95,4.96,4.88,4.83,True ,4,1.28
1623156,Unknown,NaN,NaN,False ,True ,True ,2,Providencia,-33.44083,-70.61375,Private room,1,2,1,1,26416.00,30,60,358,0,0,,,,,,,,False ,2,
442241,within an hour,0.88,1,False ,True ,True ,1,Recoleta,-33.42151,-70.64035,Private room,1,1,1,2,17611.00,3,1125,5,156,16,4.83,4.84,4.74,4.88,4.89,4.64,4.85,True ,1,1.27
