,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
7018,54019686.0,within an hour,0.97,0.98,False,True,True,1,Santiago,-33.4363,-70.64706,Private room,2,1.0,1.0,1.0,18000,7.0,90.0,20,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,8,0.21
7019,5.53426e+17,within an hour,1.0,0.99,False,True,True,0,Santiago,-33.44336,-70.66365,Private room,3,1.0,1.0,2.0,59657,1.0,365.0,327,3.0,3,5.0,5.0,5.0,4.67,4.67,4.67,5.0,True,15,0.67
7020,54020938.0,within a day,1.0,1.0,False,True,True,1,Peñalolén,-33.49955,-70.58555,Entire home/apt,2,1.0,1.0,1.0,28000,4.0,45.0,293,5.0,5,5.0,5.0,4.8,5.0,5.0,4.8,5.0,True,2,0.96
7021,54030576.0,Unknown,0.0,0.0,False,False,True,0,Santiago,-33.446,-70.63838,Private room,1,1.0,1.0,1.0,30000,1.0,365.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7022,5.53438e+17,within an hour,1.0,0.99,False,True,True,0,Santiago,-33.4434,-70.66386,Private room,3,1.0,1.0,2.0,60686,1.0,365.0,337,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,15,0.22
7023,54307378.0,Unknown,0.0,1.0,False,True,False,0,Recoleta,-33.42198,-70.63802,Private room,1,1.0,1.0,1.0,16200,1.0,30.0,323,2.0,2,4.5,4.5,4.0,4.5,4.5,4.0,4.0,False,1,0.41
7024,54308332.0,within a few hours,1.0,0.63,False,True,True,0,Santiago,-33.44142,-70.67582,Entire home/apt,2,1.0,1.0,1.0,39624,3.0,30.0,179,7.0,7,4.71,4.86,4.43,5.0,5.0,4.71,5.0,False,1,1.62
7025,54308892.0,within an hour,1.0,0.98,False,True,True,7,San Joaquín,-33.48761,-70.61943,Entire home/apt,5,1.0,2.0,4.0,35793,1.0,31.0,151,10.0,10,4.5,4.6,4.3,4.6,4.8,4.8,4.5,False,7,2.08
7026,54314715.0,within an hour,1.0,0.87,False,True,True,0,Providencia,-33.4299,-70.62306,Entire home/apt,2,1.0,1.0,1.0,43986,3.0,27.0,55,6.0,6,5.0,5.0,5.0,4.83,5.0,5.0,5.0,False,1,1.29
7027,5.53538e+17,within a day,0.62,0.86,False,True,True,0,Ñuñoa,-33.46345,-70.60316,Private room,3,1.0,1.0,1.0,19000,1.0,30.0,352,5.0,5,5.0,5.0,4.8,5.0,5.0,5.0,5.0,True,2,1.15
7028,5.53665e+17,within a few hours,1.0,1.0,True,True,False,1,Las Condes,-33.41183,-70.56378,Private room,1,1.0,1.0,1.0,20000,1.0,365.0,322,7.0,7,4.29,4.57,4.86,4.29,5.0,4.86,4.43,True,5,1.56
7029,54032473.0,within an hour,0.97,1.0,False,True,True,26,Las Condes,-33.41583,-70.60307,Entire home/apt,4,1.0,1.0,1.0,53280,1.0,365.0,323,9.0,9,4.56,4.67,4.56,4.89,4.67,5.0,4.22,True,25,1.57
7030,5.53816e+17,within a day,1.0,0.5,False,True,False,0,Providencia,-33.42838,-70.62994,Private room,1,1.0,1.0,1.0,19000,7.0,365.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7031,5.54135e+17,within an hour,1.0,1.0,False,True,True,1,La Florida,-33.53262,-70.57656,Private room,1,2.0,1.0,1.0,8500,1.0,45.0,187,1.0,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,True,1,0.23
7032,54034281.0,within a day,0.82,0.88,False,True,False,0,Ñuñoa,-33.45255,-70.60861,Entire home/apt,2,1.0,1.0,1.0,50000,2.0,365.0,312,8.0,8,4.88,5.0,5.0,4.88,4.88,4.63,4.88,True,1,1.52
7033,54037428.0,within an hour,1.0,0.92,False,True,False,0,Estación Central,-33.45427,-70.70101,Entire home/apt,4,1.0,1.0,2.0,35000,2.0,365.0,350,6.0,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.13
7034,5.54195e+17,within a day,1.0,0.0,False,True,True,0,Providencia,-33.42683,-70.59522,Entire home/apt,2,2.0,1.0,1.0,80000,3.0,7.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7035,54316415.0,Unknown,0.0,0.0,False,True,False,0,Santiago,-33.43788,-70.65692,Private room,1,1.0,1.0,1.0,23000,1.0,365.0,0,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7036,54316695.0,a few days or more,0.0,0.0,False,False,False,0,Peñalolén,-33.50199,-70.56336,Private room,1,1.0,1.0,1.0,20000,1.0,365.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7037,54327724.0,within an hour,1.0,1.0,False,True,True,0,Las Condes,-33.40378,-70.5848,Entire home/apt,2,1.0,1.0,1.0,80000,4.0,365.0,364,2.0,2,4.5,4.5,5.0,5.0,5.0,4.5,4.5,False,1,0.55
7038,54046287.0,within an hour,1.0,0.73,False,True,True,4,Providencia,-33.42812,-70.61967,Entire home/apt,2,1.0,1.0,2.0,57857,1.0,365.0,357,7.0,7,5.0,5.0,5.0,5.0,5.0,5.0,4.86,False,6,1.24
7039,5.54248e+17,within an hour,1.0,1.0,False,True,True,0,Las Condes,-33.41535,-70.58817,Entire home/apt,2,1.0,1.0,2.0,45000,5.0,30.0,145,5.0,5,5.0,5.0,4.4,5.0,5.0,5.0,4.4,False,1,1.18
7040,5.54261e+17,Unknown,0.0,0.86,False,True,True,0,Las Condes,-33.41653,-70.58819,Entire home/apt,2,1.0,1.0,1.0,65000,1.0,365.0,49,4.0,4,4.75,5.0,4.75,5.0,4.75,5.0,4.75,False,1,0.89
7041,54046731.0,within an hour,1.0,1.0,False,True,True,6,Santiago,-33.436,-70.65457,Entire home/apt,2,1.0,1.0,1.0,20000,20.0,30.0,337,1.0,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,True,5,0.18
7042,5.54348e+17,within an hour,0.98,0.97,True,True,True,0,Santiago,-33.43769,-70.64401,Entire home/apt,2,1.0,1.0,1.0,34429,1.0,150.0,357,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,5,0.32
7043,54327756.0,within an hour,1.0,0.97,True,True,True,0,Las Condes,-33.411171,-70.576202,Entire home/apt,2,1.0,1.0,1.0,40000,3.0,365.0,325,11.0,11,4.82,4.82,4.82,4.91,5.0,5.0,4.73,True,1,2.2
7044,54328779.0,within an hour,1.0,0.83,False,True,False,0,Ñuñoa,-33.45183,-70.62903,Entire home/apt,3,1.0,2.0,2.0,65000,2.0,30.0,360,12.0,12,4.83,5.0,4.83,4.83,5.0,5.0,5.0,False,1,2.37
7045,54047574.0,within an hour,0.96,0.86,False,True,True,2,Providencia,-33.43356,-70.61658,Shared room,3,1.0,1.0,4.0,51429,1.0,365.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,43,0.0
7046,54330528.0,within an hour,1.0,0.89,False,True,True,1,Las Condes,-33.4146,-70.601,Entire home/apt,2,1.0,1.0,1.0,33857,2.0,90.0,168,11.0,11,4.91,5.0,4.64,5.0,5.0,5.0,4.55,False,3,2.68
7047,5.54423e+17,within an hour,1.0,0.75,False,True,False,2,Macul,-33.49163,-70.6138,Private room,2,2.5,1.0,1.0,15000,2.0,30.0,212,2.0,2,3.5,4.5,3.5,4.5,4.5,4.5,4.0,False,1,0.55
7048,5.54424e+17,within an hour,1.0,0.99,True,True,True,0,Santiago,-33.43363,-70.65881,Entire home/apt,2,1.0,1.0,1.0,30000,1.0,365.0,338,25.0,25,4.92,4.96,4.96,4.8,4.84,4.72,4.88,True,3,5.43
7049,5.54489e+17,within an hour,1.0,0.98,True,True,True,8,Providencia,-33.42301,-70.60979,Entire home/apt,6,2.0,2.0,4.0,99990,2.0,30.0,330,9.0,9,4.78,4.89,4.56,5.0,5.0,5.0,4.78,False,10,2.23
7050,54330708.0,within an hour,0.92,0.78,False,False,False,0,Las Condes,-33.4028,-70.58311,Entire home/apt,4,1.0,1.0,3.0,60000,1.0,365.0,362,6.0,6,4.33,4.33,4.17,3.83,4.0,5.0,4.0,False,1,1.37
7051,54048144.0,within an hour,0.9,0.98,False,True,True,5,Las Condes,-33.41297,-70.56633,Entire home/apt,2,1.0,1.0,1.0,35000,30.0,365.0,350,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,6,0.0
7052,54049036.0,within an hour,1.0,0.97,True,True,True,0,Peñalolén,-33.49111,-70.53649,Entire home/apt,3,1.5,1.0,2.0,63500,2.0,90.0,364,11.0,11,5.0,5.0,5.0,5.0,5.0,4.91,5.0,True,2,1.93
7053,5.54903e+17,within an hour,0.82,1.0,False,True,True,3,San Joaquín,-33.48591,-70.62079,Entire home/apt,2,1.0,1.0,1.0,22000,2.0,365.0,307,6.0,6,4.33,4.67,4.17,4.83,4.67,4.83,4.67,True,1,1.45
7054,54051205.0,within an hour,1.0,1.0,False,True,False,0,La Reina,-33.44751,-70.56172,Entire home/apt,2,1.0,1.0,2.0,40000,2.0,365.0,364,1.0,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,1,0.49
7055,54330755.0,within an hour,0.93,0.91,False,True,True,0,Las Condes,-33.42979,-70.577087,Entire home/apt,4,2.5,2.0,2.0,61286,3.0,10.0,52,16.0,16,4.94,4.94,5.0,5.0,4.88,4.94,5.0,True,3,3.2
7056,54337293.0,within a day,1.0,1.0,False,True,True,0,Vitacura,-33.38085,-70.53671,Entire home/apt,4,2.0,2.0,3.0,149000,3.0,60.0,89,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,1.0
7057,54339479.0,within an hour,1.0,0.94,False,True,True,0,San Miguel,-33.50871,-70.65355,Entire home/apt,2,2.0,1.0,1.0,45929,14.0,30.0,37,13.0,13,4.85,4.85,4.38,4.77,4.92,4.92,4.69,False,1,3.17
7058,54051611.0,within an hour,1.0,1.0,False,True,True,0,Santiago,-33.44286,-70.64475,Entire home/apt,3,1.0,1.0,2.0,40000,2.0,30.0,301,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.83
7059,54342272.0,within a day,1.0,0.75,False,True,False,0,Providencia,-33.43297,-70.6299,Entire home/apt,6,1.5,3.0,4.0,65000,3.0,365.0,82,9.0,9,5.0,5.0,4.78,5.0,5.0,5.0,5.0,False,1,2.45
7060,5.54998e+17,within an hour,1.0,0.97,False,False,False,0,Santiago,-33.4394,-70.641403,Entire home/apt,4,1.0,1.0,2.0,40000,1.0,30.0,331,20.0,20,4.95,5.0,4.85,5.0,5.0,5.0,4.9,True,1,4.96
7061,5.55148e+17,within an hour,1.0,0.87,False,True,True,2,Providencia,-33.42557,-70.6112,Entire home/apt,2,1.0,1.0,1.0,47000,1.0,30.0,174,11.0,11,4.73,5.0,4.64,4.82,4.91,5.0,4.91,False,1,2.44
7062,54052453.0,within an hour,1.0,1.0,True,True,True,12,Las Condes,-33.40008,-70.57205,Entire home/apt,4,1.0,1.0,3.0,73143,3.0,365.0,309,14.0,14,5.0,5.0,5.0,5.0,5.0,4.93,5.0,True,12,2.55
7063,54343667.0,within an hour,1.0,0.97,True,True,True,1,Las Condes,-33.41608,-70.59407,Entire home/apt,2,2.0,1.0,2.0,44000,3.0,30.0,244,8.0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,1.68
7064,54356559.0,within an hour,1.0,0.67,False,True,True,3,Lo Barnechea,-33.33561,-70.4698,Entire home/apt,2,2.0,2.0,2.0,60000,1.0,365.0,171,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0.0
7065,54062682.0,a few days or more,0.0,0.0,False,True,True,0,Recoleta,-33.43397,-70.64111,Private room,1,1.0,1.0,1.0,20000,2.0,10.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7066,54064660.0,within an hour,0.9,1.0,True,True,True,0,Las Condes,-33.40492,-70.54439,Private room,4,1.0,1.0,3.0,55000,1.0,365.0,342,18.0,18,4.94,4.89,5.0,5.0,5.0,5.0,4.89,True,3,3.38
7067,54066365.0,within an hour,0.9,1.0,True,True,True,0,Las Condes,-33.40635,-70.54397,Private room,2,1.0,1.0,1.0,35000,1.0,365.0,318,17.0,17,4.94,4.88,5.0,5.0,4.94,5.0,4.94,True,3,2.95
7068,54357159.0,within an hour,1.0,0.91,False,True,True,0,Providencia,-33.43189,-70.62039,Entire home/apt,4,2.0,2.0,3.0,49000,2.0,120.0,90,27.0,27,4.81,4.96,4.93,4.96,5.0,4.96,4.89,False,1,5.59
7069,54364291.0,within a few hours,0.67,1.0,False,True,False,0,Vitacura,-33.4049,-70.59678,Private room,1,1.0,1.0,1.0,35000,1.0,365.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7070,54367239.0,within an hour,1.0,1.0,False,True,True,0,Vitacura,-33.40046,-70.58628,Entire home/apt,6,2.0,3.0,4.0,150000,30.0,365.0,141,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,26,0.0
7071,5.55291e+17,within an hour,1.0,0.91,False,True,True,3,Providencia,-33.42844,-70.60591,Entire home/apt,2,1.0,1.0,1.0,37857,3.0,365.0,352,4.0,4,4.75,4.75,4.75,5.0,5.0,5.0,4.75,False,5,1.26
7072,54071624.0,a few days or more,0.44,0.88,False,True,True,0,Providencia,-33.434559,-70.635483,Private room,16,1.0,1.0,10.0,239988,1.0,365.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,4,0.0
7073,54072533.0,within an hour,0.99,0.88,False,True,True,37,Providencia,-33.43544,-70.60055,Entire home/apt,3,1.0,1.0,2.0,55000,2.0,365.0,348,13.0,13,4.46,4.77,4.54,4.77,4.69,4.92,4.69,False,21,2.48
7074,54081035.0,Unknown,0.0,0.5,False,True,False,0,Ñuñoa,-33.44936,-70.62595,Entire home/apt,2,1.0,1.0,1.0,38000,7.0,30.0,172,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7075,5.5541e+17,within a few hours,1.0,0.97,False,True,True,2,Santiago,-33.44803,-70.64992,Entire home/apt,2,1.0,1.0,1.0,22143,2.0,30.0,339,18.0,18,4.78,4.83,4.67,4.89,4.94,4.94,4.83,True,1,4.0
7076,54368900.0,a few days or more,0.44,0.88,False,True,True,0,Providencia,-33.43546,-70.6345,Private room,2,1.0,1.0,1.0,65988,1.0,365.0,364,1.0,1,3.0,5.0,4.0,5.0,5.0,5.0,4.0,True,4,0.77
7077,54081343.0,within an hour,1.0,0.5,False,True,True,1,Lo Barnechea,-33.35488,-70.5161,Entire home/apt,6,3.5,4.0,5.0,100000,15.0,90.0,31,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7078,54088421.0,within an hour,1.0,1.0,True,False,False,0,Renca,-33.40285,-70.71438,Private room,2,1.0,1.0,1.0,25000,1.0,30.0,364,17.0,17,5.0,4.88,4.82,5.0,4.94,4.88,5.0,True,1,3.49
7079,5.55616e+17,within an hour,0.98,1.0,False,True,False,0,Santiago,-33.4473,-70.65264,Entire home/apt,2,1.0,1.0,2.0,31143,1.0,30.0,73,29.0,29,4.97,4.97,4.97,4.97,5.0,4.79,4.9,True,1,9.67
7080,54095069.0,within an hour,1.0,1.0,False,True,True,0,Las Condes,-33.41269,-70.58631,Entire home/apt,2,1.0,1.0,1.0,39900,5.0,365.0,203,9.0,9,4.67,5.0,4.56,5.0,5.0,5.0,4.89,True,1,1.61
7081,54369054.0,within an hour,1.0,0.93,False,True,True,4,Providencia,-33.42141,-70.61213,Entire home/apt,3,1.0,1.0,1.0,55000,4.0,365.0,52,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.25
7082,54370243.0,a few days or more,0.44,0.88,False,True,True,0,Providencia,-33.43423,-70.63442,Private room,2,1.0,1.0,1.0,77988,1.0,365.0,364,1.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,4,0.31
7083,54097882.0,within a few hours,0.88,0.85,False,True,False,4,Las Condes,-33.40025,-70.57227,Entire home/apt,4,1.0,1.0,4.0,60000,2.0,365.0,338,4.0,4,3.75,3.5,3.75,3.75,3.75,4.0,3.75,False,5,0.75
7084,54370431.0,a few days or more,0.44,0.88,False,True,True,0,Providencia,-33.43528,-70.63491,Private room,2,0.5,1.0,1.0,51588,1.0,365.0,365,2.0,2,4.5,4.5,4.5,5.0,5.0,5.0,5.0,True,4,0.4
7085,5.5563e+17,within a few hours,1.0,0.86,False,True,False,2,Las Condes,-33.41697,-70.56464,Entire home/apt,6,3.0,3.0,2.0,68571,4.0,20.0,6,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0.0
7086,5.55697e+17,within an hour,1.0,0.89,False,True,True,1,Las Condes,-33.41404,-70.60103,Entire home/apt,2,1.0,1.0,1.0,33857,2.0,90.0,166,14.0,14,4.43,4.71,4.0,5.0,4.86,4.86,4.43,False,3,3.36
7087,54107473.0,within a day,0.67,0.46,False,True,True,0,Las Condes,-33.393852,-70.556152,Entire home/apt,2,1.0,1.0,1.0,90000,4.0,30.0,357,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7088,54109503.0,within a day,0.9,0.4,False,True,False,1,Providencia,-33.42193,-70.61,Entire home/apt,4,2.0,3.0,3.0,65000,7.0,90.0,334,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7089,5.56344e+17,within an hour,1.0,0.87,False,True,True,10,Vitacura,-33.39846,-70.57402,Entire home/apt,4,1.0,1.0,4.0,56000,2.0,365.0,337,4.0,4,5.0,4.75,4.75,5.0,5.0,5.0,5.0,False,10,0.96
7090,54377413.0,within a few hours,1.0,1.0,False,True,False,1,Las Condes,-33.4127,-70.59944,Entire home/apt,2,1.0,1.0,1.0,35000,3.0,30.0,317,5.0,5,3.8,4.0,2.8,4.6,4.4,5.0,4.2,True,1,0.99
7091,54391054.0,within an hour,1.0,0.77,False,True,True,1,Ñuñoa,-33.46229,-70.59746,Private room,5,2.0,3.0,3.0,80000,3.0,270.0,316,4.0,4,5.0,5.0,5.0,4.75,4.75,5.0,5.0,False,1,0.92
7092,54392390.0,within an hour,1.0,1.0,True,True,False,0,Santiago,-33.43615,-70.64817,Entire home/apt,1,1.0,1.0,1.0,29000,3.0,365.0,334,19.0,19,4.89,4.95,4.68,5.0,5.0,4.79,4.79,True,1,3.88
7093,5.56814e+17,within a few hours,1.0,1.0,True,True,True,0,Santiago,-33.43241,-70.65548,Entire home/apt,3,1.0,1.0,1.0,35000,1.0,30.0,288,5.0,5,5.0,5.0,5.0,5.0,5.0,4.6,5.0,False,3,1.58
7094,5.57167e+17,within a few hours,1.0,1.0,False,True,True,0,Providencia,-33.42477,-70.61692,Private room,1,2.5,2.0,2.0,27500,4.0,30.0,364,3.0,3,4.67,5.0,4.67,5.0,5.0,5.0,4.67,False,1,0.79
7095,5.56553e+17,within an hour,1.0,1.0,False,True,False,0,Santiago,-33.4359105,-70.6465965,Entire home/apt,2,1.0,1.0,2.0,40000,1.0,365.0,73,1.0,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.0
7096,5.57186e+17,a few days or more,0.0,1.0,False,True,False,0,Santiago,-33.44086,-70.64255,Private room,2,1.0,1.0,1.0,30000,2.0,365.0,365,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.24
7097,5.56587e+17,within an hour,0.91,0.93,False,True,False,2,Santiago,-33.43731,-70.6455,Entire home/apt,2,1.0,1.0,1.0,40000,1.0,365.0,365,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.23
7098,5.56587e+17,within an hour,1.0,1.0,False,True,True,14,Santiago,-33.437984,-70.644775,Entire home/apt,3,1.0,2.0,1.0,38443,1.0,365.0,346,10.0,10,4.6,4.5,4.3,4.9,5.0,4.9,4.6,True,14,2.34
7099,54393981.0,Unknown,0.0,0.0,False,True,False,0,Santiago,-33.44514,-70.63747,Entire home/apt,2,1.5,1.0,1.0,50000,12.0,40.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7100,54398441.0,Unknown,0.0,0.0,False,True,True,0,San Miguel,-33.50575,-70.66084,Private room,1,1.0,1.0,1.0,17000,30.0,185.0,178,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7101,5.68039e+17,within an hour,1.0,1.0,True,True,True,0,Vitacura,-33.3675,-70.58286,Entire home/apt,8,4.5,4.0,7.0,150000,20.0,365.0,165,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7102,5.57206e+17,within an hour,1.0,0.96,False,True,True,0,Providencia,-33.42848,-70.62035,Entire home/apt,3,1.0,1.0,1.0,48622,1.0,365.0,355,13.0,13,4.85,5.0,4.92,4.92,5.0,5.0,4.85,True,1,3.02
7103,5.68087e+17,Unknown,0.0,1.0,False,True,True,0,Santiago,-33.43983,-70.6428,Entire home/apt,2,1.0,1.0,1.0,50000,1.0,365.0,350,2.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.59
7104,5.56685e+17,within an hour,1.0,1.0,False,True,True,0,Ñuñoa,-33.45376,-70.57483,Entire home/apt,4,1.0,2.0,3.0,54823,2.0,17.0,297,12.0,12,5.0,5.0,5.0,5.0,5.0,4.92,5.0,False,1,3.79
7105,5.56727e+17,a few days or more,0.0,0.0,False,True,True,0,Ñuñoa,-33.47086,-70.58023,Entire home/apt,2,1.5,1.0,1.0,24000,15.0,365.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
7106,5.79748e+17,within an hour,1.0,0.91,False,True,True,2,Santiago,-33.42853,-70.66845,Entire home/apt,2,1.0,1.0,1.0,28000,1.0,365.0,42,15.0,15,4.67,4.73,4.67,4.73,4.73,4.6,4.6,True,3,4.37
7107,5.68092e+17,within an hour,1.0,0.92,False,True,True,10,Recoleta,-33.41846,-70.64201,Entire home/apt,3,1.0,1.0,2.0,26000,1.0,365.0,363,2.0,2,5.0,4.5,5.0,4.0,5.0,3.5,5.0,True,10,0.67
7108,5.5728e+17,within a few hours,1.0,1.0,False,True,False,0,Las Condes,-33.42629,-70.54451,Private room,1,1.0,1.0,1.0,20000,3.0,30.0,332,3.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,1.07
7109,5.68166e+17,within an hour,0.9,0.63,False,True,False,0,Santiago,-33.4506,-70.63387,Entire home/apt,3,1.0,1.0,3.0,45788,15.0,30.0,178,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,3,0.0
7110,5.686e+17,within an hour,1.0,0.8,False,True,True,0,Santiago,-33.43456,-70.65858,Private room,1,1.0,1.0,1.0,10000,5.0,30.0,285,2.0,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,False,1,0.83
7111,5.79829e+17,within an hour,1.0,0.89,False,True,True,0,Recoleta,-33.43235,-70.64222,Private room,1,1.0,1.0,1.0,19000,1.0,365.0,351,2.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,2.0
7112,5.79896e+17,a few days or more,0.0,1.0,False,True,False,0,Estación Central,-33.45857,-70.70258,Private room,1,1.0,1.0,1.0,30000,1.0,365.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7113,5.57789e+17,within an hour,1.0,1.0,False,True,True,0,Vitacura,-33.39982,-70.58768,Entire home/apt,2,1.0,1.0,1.0,78000,5.0,180.0,172,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,26,0.27
7114,5.57845e+17,within an hour,1.0,1.0,False,True,True,1,Providencia,-33.42631,-70.60398,Entire home/apt,5,2.0,2.0,3.0,70000,2.0,28.0,9,14.0,14,4.86,5.0,4.86,4.93,4.93,5.0,4.93,True,1,3.26
7115,5.79931e+17,within a day,0.7,0.76,False,True,False,9,Santiago,-33.44955,-70.6397,Entire home/apt,2,1.0,1.0,1.0,30000,2.0,365.0,361,10.0,10,4.7,4.89,4.7,4.6,4.8,4.8,4.8,False,1,3.0
7116,5.68963e+17,within a day,0.81,0.77,False,True,True,7,Santiago,-33.43898,-70.64501,Entire home/apt,2,1.0,1.0,1.0,19000,15.0,45.0,7,1.0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,6,0.38
7117,5.57889e+17,within an hour,1.0,0.99,False,True,True,15,Providencia,-33.4311,-70.62088,Entire home/apt,5,1.0,1.0,3.0,80000,7.0,365.0,354,4.0,4,3.75,3.5,3.0,5.0,4.25,4.75,3.75,True,16,0.91
7118,5.69047e+17,within an hour,1.0,1.0,False,True,True,0,Santiago,-33.45289,-70.65659,Entire home/apt,3,1.0,1.0,1.0,35000,1.0,365.0,340,30.0,30,4.4,4.67,4.37,4.7,4.7,4.57,4.6,True,1,8.49
7119,5.69355e+17,within an hour,1.0,0.76,False,True,True,5,Las Condes,-33.41615,-70.60348,Entire home/apt,2,1.0,1.0,1.0,129214,2.0,30.0,363,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,7,0.37
7120,5.6949e+17,within an hour,1.0,1.0,False,True,True,3,Vitacura,-33.40056,-70.58644,Entire home/apt,2,1.0,1.0,1.0,51700,3.0,100.0,59,10.0,10,5.0,5.0,5.0,5.0,5.0,5.0,4.9,False,2,2.65
7121,5.6952e+17,within an hour,1.0,0.92,False,True,True,10,Recoleta,-33.41997,-70.64313,Entire home/apt,3,1.0,1.0,2.0,28000,1.0,365.0,362,4.0,4,4.5,4.75,4.75,5.0,4.5,4.5,4.75,False,10,1.22
7122,5.69592e+17,within an hour,1.0,0.99,True,True,True,0,Santiago,-33.44868,-70.6442,Private room,2,1.5,1.0,1.0,16500,1.0,365.0,301,36.0,36,5.0,5.0,4.94,4.97,5.0,4.97,4.94,True,1,9.64
7123,5.80246e+17,within an hour,1.0,0.91,False,True,True,0,San Miguel,-33.49935,-70.64901,Entire home/apt,2,1.0,1.0,1.0,35000,1.0,365.0,361,7.0,7,4.86,4.86,4.71,4.86,4.71,4.86,4.71,False,1,2.53
7124,5.57967e+17,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.44059,-70.65845,Private room,1,1.0,1.0,1.0,90000,1.0,365.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7125,5.70098e+17,within an hour,1.0,0.0,False,True,True,1,Santiago,-33.45032,-70.64251,Private room,1,1.0,1.0,1.0,26416,1.0,365.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
7126,5.70191e+17,within an hour,1.0,0.99,False,True,True,0,Santiago,-33.442566,-70.664406,Private room,2,1.0,1.0,1.0,60000,1.0,365.0,322,2.0,2,4.5,5.0,5.0,5.0,5.0,5.0,4.5,True,15,0.71
7127,5.7022e+17,within an hour,1.0,0.82,False,True,True,0,Santiago,-33.43534,-70.65983,Entire home/apt,2,1.0,1.0,1.0,36429,1.0,60.0,179,15.0,15,4.93,4.93,5.0,4.93,5.0,4.93,4.87,False,1,4.74
