VarName1,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
242,2965306,Unknown,0,0,False,True,True,2,Santiago,-33.45044,-70.63827,Entire home/apt,2,2,1,1,41385,30,30,163,3,0,5,5,5,5,5,4.67,4.67,False,2,0.04
243,1438448,Unknown,0,0,False,True,False,4,Santiago,-33.44699,-70.63888,Entire home/apt,1,4,1,1,55474,90,30,348,4,0,3.5,5,3.75,4.75,5,4.5,3.5,False,4,0.04
244,1446357,within a few hours,1,0.8,True,True,True,4,Lo Barnechea,-33.34856,-70.29118,Entire home/apt,6,4,2,5,278373,4,90,62,26,1,4.54,4.5,4.28,4.5,4.83,4.75,4.29,True,2,0.24
249,2965597,Unknown,0,0,False,True,True,2,Santiago,-33.44844,-70.6379,Entire home/apt,2,2,1,1,41385,30,30,0,18,0,5,5,4.81,5,5,4.76,4.94,False,2,0.18
251,1493528,within an hour,1,0.93,True,True,True,1,Santiago,-33.4338,-70.66454,Entire home/apt,2,1,1,1,20252,2,30,211,219,36,4.68,4.76,4.45,4.85,4.81,4.59,4.69,False,1,2.18
252,1519681,within a few hours,1,0.58,False,True,True,6,Providencia,-33.42727,-70.62027,Entire home/apt,4,6,2,4,70443,3,30,362,13,3,3.75,3.92,4,4.08,4,4.25,3.83,False,6,0.14
253,1538606,within an hour,1,0.95,False,True,True,1,Las Condes,-33.41696,-70.56008,Entire home/apt,4,1,2,3,61638,3,30,328,42,9,4.8,4.88,4.54,4.93,4.93,4.8,4.88,False,1,0.39
254,2975270,within a day,0.5,0.9,False,True,True,2,Lo Barnechea,-33.34551,-70.29229,Entire home/apt,6,2,2,5,193718,2,30,341,35,2,4.71,4.97,4.62,4.81,4.87,4.94,4.38,False,1,0.36
256,3072658,within a day,0.71,0.17,False,True,True,1,Santiago,-33.44648,-70.646,Entire home/apt,2,1,1,1,26566,14,60,46,1,0,5,5,5,5,5,5,5,False,2,0.02
257,1552603,Unknown,0,0.67,False,True,True,3,Santiago,-33.44625,-70.64898,Entire home/apt,2,3,1,1,44027,5,30,222,2,1,5,5,5,5,5,5,5,False,3,0.02
259,379323,Unknown,0,0,False,True,True,2,Providencia,-33.42528,-70.61945,Entire home/apt,4,2,1,1,24655,3,30,0,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
260,381089,within an hour,1,0.4,False,True,True,0,Santiago,-33.43633,-70.64693,Entire home/apt,3,0,1,2,116231,2,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
265,414512,within a day,1,0.85,False,True,True,1,Vitacura,-33.39839,-70.58974,Entire home/apt,4,1,2,3,127678,9,90,329,55,8,4.96,4.98,4.92,4.96,4.98,4.96,4.75,False,1,0.45
266,418760,within a day,1,0.87,True,True,True,2,Santiago,-33.4335,-70.65314,Entire home/apt,2,2,1,1,22000,30,30,202,78,5,4.64,4.78,4.69,4.81,4.86,4.48,4.68,False,2,0.64
267,420325,Unknown,0,0,False,True,True,2,Lo Barnechea,-33.3481,-70.29032,Entire home/apt,6,2,2,1,572350,7,120,365,1,0,5,5,4,5,5,5,4,False,1,0.02
268,3095078,within a few hours,0.9,0,False,True,True,4,Santiago,-33.44042,-70.65768,Entire home/apt,6,4,2,3,57235,1,30,364,11,0,4.64,4.73,4.5,4.64,4.91,4.82,4.82,False,4,0.11
270,1602307,within an hour,0.94,0.69,False,True,True,1,Santiago,-33.45185,-70.64236,Entire home/apt,2,1,1,2,22013,2,14,316,94,19,4.42,4.57,4.5,4.62,4.48,4.51,4.49,False,1,0.89
271,1605346,Unknown,0,0,False,True,True,2,Providencia,-33.41893,-70.61231,Entire home/apt,4,2,2,3,70443,28,365,113,26,0,4.91,4.96,4.87,4.91,5,4.91,4.74,False,1,0.25
273,3122168,Unknown,0,0,False,True,True,1,Providencia,-33.43499,-70.59476,Entire home/apt,3,1,2,3,132081,33,58,89,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
274,3208936,within an hour,1,0.97,False,True,True,2,Santiago,-33.44463,-70.64286,Entire home/apt,3,2,1,2,30819,2,30,152,123,6,4.84,4.92,4.8,4.95,4.96,4.88,4.83,True,4,1.28
277,444532,within a few hours,1,0.75,False,True,False,1,Lo Barnechea,-33.3337,-70.29086,Entire home/apt,6,1,3,6,311332,4,30,356,14,1,4.93,5,4.93,5,5,5,4.5,False,1,0.17
278,447699,within a few hours,1,0.5,False,True,False,1,Las Condes,-33.41772,-70.55737,Entire home/apt,4,1,2,2,47549,21,30,264,15,3,4.73,4.87,4.8,4.93,5,4.93,4.8,False,1,0.14
279,3219332,within a few hours,0.8,0.06,False,True,False,3,Pudahuel,-33.45774,-70.82026,Entire home/apt,4,3,2,4,53462,1,30,365,14,0,4.71,4.64,4.93,4.86,5,4.79,4.71,False,3,0.2
280,3219807,within a few hours,0.8,0.06,False,True,False,3,Pudahuel,-33.45718,-70.82117,Entire home/apt,4,3,2,4,53462,1,30,365,6,0,5,5,5,5,5,5,4.83,False,3,0.11
282,465463,a few days or more,0,0,False,True,False,1,Santiago,-33.44324,-70.65651,Entire home/apt,2,1,2,0,79248,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
283,1717613,Unknown,0,0,False,True,True,1,Santiago,-33.43882,-70.64444,Entire home/apt,2,1,1,1,35222,3,12,82,4,0,4.74,4.85,4.75,4.84,4.91,4.9,4.77,True,1,3.3
284,1735170,within an hour,1,1,True,True,True,6,Providencia,-33.41553,-70.60976,Entire home/apt,6,6,3,5,187555,2,30,286,124,24,4.93,4.89,4.96,4.95,4.97,4.94,4.81,True,5,1.2
286,1735484,within an hour,1,1,True,True,True,6,Providencia,-33.41553,-70.60976,Entire home/apt,6,6,3,4,228940,2,30,289,78,12,4.87,4.86,4.9,4.95,4.91,4.92,4.78,True,5,0.75
287,1744520,a few days or more,0,0.48,False,True,True,4,Santiago,-33.4457,-70.65216,Entire home/apt,2,4,1,1,43146,1,365,0,49,9,4.9,4.73,4.81,4.94,4.94,4.92,4.75,True,4,0.74
288,499566,Unknown,0,0.67,True,True,False,2,Santiago,-33.43726,-70.64449,Entire home/apt,2,2,1,1,28177,90,30,358,31,0,4.65,4.81,4.84,4.8,4.9,4.93,4.73,False,2,0.26
290,3255027,Unknown,0,0.67,True,True,False,2,Santiago,-33.43982,-70.64391,Entire home/apt,2,2,1,1,28177,2,30,358,4,0,4.75,4.75,4.75,5,5,5,4.5,False,2,0.06
292,3303557,within an hour,1,0.97,False,True,True,3,Las Condes,-33.4008,-70.57303,Entire home/apt,4,3,2,3,80129,5,90,245,107,7,4.94,4.92,4.87,4.97,5,4.97,4.83,True,3,1.11
296,512167,Unknown,0,0,False,True,False,1,Santiago,-33.44127,-70.64683,Entire home/apt,3,1,1,1,70443,30,30,358,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
298,1788327,within an hour,1,1,False,True,True,2,Ñuñoa,-33.4504,-70.61477,Entire home/apt,2,2,1,1,22013,10,90,203,28,0,4.59,4.84,4.54,4.64,5,4.8,4.52,True,2,0.28
299,3344348,within a few hours,0.9,0.76,False,True,True,6,Recoleta,-33.43451,-70.63777,Entire home/apt,2,6,1,1,52832,3,30,359,8,1,3.75,3.75,4.25,4.13,3.75,4.75,4.13,False,6,0.1
300,3351919,Unknown,0,0.67,False,True,True,1,Las Condes,-33.40675,-70.55998,Entire home/apt,4,1,2,3,53713,14,30,174,14,3,4.77,4.85,4.77,5,5,4.92,4.77,False,1,0.28
301,4877404,Unknown,0,0.64,False,True,True,1,Providencia,-33.42869,-70.5928,Entire home/apt,1,1,1,1,79248,2,30,89,7,3,5,4.71,4.86,5,5,4.86,4.86,False,1,0.12
302,3344356,within a few hours,0.9,0.76,False,True,True,6,Recoleta,-33.43266,-70.63757,Entire home/apt,3,6,1,2,48430,3,30,83,6,1,4.5,4.17,4.67,4.5,4.33,4.33,4.5,False,6,0.07
303,6025720,within an hour,1,0.91,True,True,True,3,Las Condes,-33.41234,-70.59342,Entire home/apt,2,3,1,1,154094,7,30,266,44,3,4.98,5,4.83,4.93,4.98,5,4.86,False,1,0.52
306,4909377,within an hour,1,0.98,True,True,True,3,Lo Barnechea,-33.36314,-70.49156,Entire home/apt,3,3,2,3,85000,15,356,153,14,2,4.64,4.79,4.64,4.64,4.86,4.86,4.71,False,1,0.2
310,6030102,within an hour,0.96,1,True,True,True,7,Santiago,-33.44651,-70.64336,Entire home/apt,3,7,2,2,35000,1,30,141,152,0,4.94,4.95,4.9,4.97,4.94,4.85,4.9,True,6,1.76
311,3385208,Unknown,0,0.83,False,True,True,3,Providencia,-33.42895,-70.61804,Entire home/apt,4,3,1,1,52832,1,30,172,43,0,4.63,4.58,4.63,4.74,4.81,4.86,4.58,True,3,0.47
312,3400618,within a few hours,1,1,False,True,True,1,Lo Barnechea,-33.35747,-70.24821,Entire home/apt,6,1,2,5,371085,5,90,330,17,1,4.94,5,4.94,4.94,4.94,4.94,4.13,True,1,0.18
313,6050774,within a day,1,1,False,True,True,1,Santiago,-33.43673,-70.65649,Entire home/apt,4,1,2,2,72706,4,60,180,1,1,5,5,4,5,5,5,5,False,1,0.18
316,3519599,within an hour,0.93,0.76,False,True,True,2,Providencia,-33.43611,-70.63432,Entire home/apt,4,2,3,3,69562,3,30,348,131,13,4.34,4.48,4.4,4.77,4.73,4.64,4.44,False,1,1.39
317,3594927,a few days or more,0,0,False,True,True,1,Providencia,-33.42246,-70.5985,Entire home/apt,4,1,2,2,352215,5,21,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
320,4924876,within a few hours,1,0.97,True,True,True,5,Ñuñoa,-33.452,-70.62221,Entire home/apt,6,5,2,4,49310,3,45,156,51,23,4.75,4.78,4.59,4.74,4.73,4.86,4.68,False,3,0.58
322,6093153,within an hour,1,0.98,True,True,True,13,Las Condes,-33.41573,-70.59747,Entire home/apt,4,13,2,2,130196,5,30,300,118,13,4.79,4.84,4.65,4.94,4.97,4.98,4.83,False,2,1.36
324,3664849,a few days or more,0,0,False,True,False,1,Las Condes,-33.41715,-70.5969,Entire home/apt,2,1,1,1,79248,3,30,365,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.01
325,4932365,Unknown,0,0,False,True,False,1,Santiago,-33.45311,-70.66265,Entire home/apt,2,1,1,2,132081,1,60,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
328,6100238,a few days or more,0,0,False,True,False,1,Providencia,-33.42459,-70.61836,Entire home/apt,4,1,2,3,158497,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
329,4940225,a few days or more,0,0.17,False,True,True,1,Providencia,-33.42482,-70.6086,Entire home/apt,5,1,3,3,59429,28,30,70,115,0,4.61,4.59,4.47,4.91,4.92,4.92,4.59,False,1,1.29
330,4946925,within a few hours,1,0.93,False,True,True,4,Santiago,-33.43974,-70.64138,Entire home/apt,3,4,1,1,65000,3,180,23,6,2,5,4.83,4.67,4.83,4.83,4.83,4.5,False,6,0.1
331,6107511,Unknown,0,0,False,True,False,1,Providencia,-33.43836,-70.63383,Entire home/apt,4,1,2,4,176108,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
332,3694354,within a day,1,1,False,True,True,2,Lo Barnechea,-33.32292,-70.23282,Entire home/apt,7,2,3,7,528323,7,30,350,4,0,4.33,5,3.67,5,5,5,4.33,False,1,0.05
334,6114309,within an hour,0.9,0.97,True,True,True,3,Santiago,-33.44423,-70.65657,Entire home/apt,4,3,1,5,43146,6,30,254,17,11,4.94,4.94,4.56,4.94,4.94,4.88,4.88,False,1,0.38
337,3706254,a few days or more,0,0,False,True,True,1,Providencia,-33.43368,-70.60827,Entire home/apt,3,1,2,2,52832,6,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
338,3735992,within an hour,1,0.98,False,True,True,6,Estación Central,-33.45593,-70.7002,Entire home/apt,6,6,2,5,104405,1,30,315,46,9,4.7,4.85,4.7,4.72,4.91,4.2,4.63,False,5,0.51
339,4947095,within an hour,1,0.98,False,True,True,7,Santiago,-33.44918,-70.6492,Entire home/apt,2,7,1,1,24200,3,5,131,201,10,4.74,4.9,4.74,4.92,4.94,4.74,4.78,True,5,2.37
340,6143367,a few days or more,0,0,False,True,False,1,Providencia,-33.42846,-70.62234,Entire home/apt,2,1,1,1,63399,1,30,364,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.01
342,4956206,within a few hours,0.91,0.92,False,True,True,4,Santiago,-33.45084,-70.65059,Entire home/apt,5,4,3,4,90000,2,30,206,8,3,4.67,4.5,4.17,4.83,5,4.33,4.5,False,1,0.09
343,3752288,Unknown,0,0,False,True,True,1,Santiago,-33.43802,-70.64171,Entire home/apt,2,1,1,1,70443,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
344,3810101,within a day,1,0.86,False,True,True,1,Lo Barnechea,-33.35686,-70.24789,Entire home/apt,5,1,2,5,357340,2,28,40,13,3,4.92,5,4.92,4.77,5,4.85,4.77,False,1,0.14
345,6143869,within an hour,1,0.89,False,True,True,1,Santiago,-33.43582,-70.64653,Entire home/apt,3,1,2,2,47549,7,30,335,82,4,4.7,4.8,4.51,4.91,4.89,4.91,4.82,False,1,1.21
346,3820313,Unknown,0,1,False,True,True,3,Las Condes,-33.41422,-70.59148,Entire home/apt,3,3,1,2,74846,4,30,0,15,0,4.8,4.8,4.93,4.93,4.93,5,4.5,True,3,0.21
347,3826466,within an hour,1,1,False,True,True,1,Lo Barnechea,-33.35519,-70.25035,Entire home/apt,10,1,4,8,920787,3,30,221,8,1,4.88,5,4.75,5,5,5,4.5,False,1,0.17
348,3848551,within an hour,1,0.95,False,True,True,12,Santiago,-33.43698,-70.64777,Entire home/apt,3,12,1,2,35000,2,30,141,17,4,4.59,4.71,4.41,5,4.82,4.94,4.47,True,10,0.36
349,4956691,within an hour,0.88,0.9,False,True,True,6,Las Condes,-33.416573,-70.599609,Entire home/apt,3,6,1,1,79248,1,30,365,31,4,4.65,4.81,4.65,4.9,4.9,4.97,4.77,False,2,0.35
350,4978903,within an hour,1,0.99,False,True,True,1,Vitacura,-33.39846,-70.5728,Entire home/apt,2,1,1,2,65037,2,30,360,82,15,4.51,4.73,4.7,4.93,4.82,4.95,4.6,True,9,1
352,6186829,within a few hours,1,0.57,False,True,True,3,Las Condes,-33.40485,-70.56976,Entire home/apt,6,3,3,4,125794,3,30,320,57,4,4.7,4.92,4.67,4.89,4.89,4.92,4.65,False,1,0.66
355,4997339,within a few hours,1,0.93,False,True,True,4,Santiago,-33.4391,-70.64053,Entire home/apt,2,4,1,1,35000,3,180,0,8,1,4.63,5,4.57,5,5,4.86,5,False,6,0.1
358,3848646,a few days or more,0,0,False,True,False,1,Santiago,-33.44777,-70.65325,Entire home/apt,3,1,1,2,47804,2,30,363,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.01
361,5012346,within an hour,1,0.75,False,True,True,0,Santiago,-33.44542,-70.64827,Entire home/apt,2,0,1,1,36143,2,30,256,4,4,5,5,5,5,5,5,4.75,False,1,2
363,3914772,Unknown,0,0,False,True,False,1,Peñalolén,-33.50865,-70.55336,Entire home/apt,6,1,2,4,198121,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
364,6227124,Unknown,0,0,False,True,False,1,San Joaquín,-33.50707,-70.62084,Entire home/apt,4,1,2,2,88054,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
365,3915305,within an hour,0.87,0.98,False,True,True,1,Santiago,-33.44943,-70.65178,Entire home/apt,2,1,1,1,39624,3,30,87,43,11,4.51,4.6,4.49,4.88,4.72,4.4,4.4,False,3,0.45
368,3921727,within a few hours,1,0.77,True,True,True,10,Providencia,-33.42537,-70.60746,Entire home/apt,4,10,2,4,70443,21,30,340,49,1,4.75,4.87,4.79,4.98,4.98,4.91,4.62,False,3,0.58
370,6261503,within a day,0.75,0.25,False,True,True,2,Las Condes,-33.41835,-70.59852,Entire home/apt,4,2,2,3,98118,3,15,365,14,1,4.85,5,4.92,5,5,5,4.54,False,2,0.19
371,6262060,Unknown,0,0,False,True,False,1,Santiago,-33.43599,-70.64242,Entire home/apt,2,1,1,1,74846,2,30,364,1,0,5,5,5,5,5,5,5,False,1,0.01
373,5095109,within a day,0.5,0,False,True,True,2,Las Condes,-33.41244,-70.59785,Entire home/apt,3,2,2,2,440269,28,365,325,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
375,3945531,Unknown,0,0,False,True,True,1,Santiago,-33.44339,-70.64373,Entire home/apt,2,1,1,1,48430,1,30,0,7,0,4.57,5,4.57,4.71,4.86,5,4.43,False,1,0.08
377,3956736,within an hour,1,0.83,False,True,True,1,La Reina,-33.45857,-70.55412,Entire home/apt,4,1,3,3,44027,7,30,356,12,2,4.42,4.42,4,5,4.67,4.58,4.25,False,1,0.2
378,6291022,within an hour,0.98,1,False,True,True,3,Santiago,-33.44692,-70.65129,Entire home/apt,2,3,1,1,31955,1,30,245,4,121,4.49,4.65,4.49,4.8,4.63,4.74,4.55,True,1,6.5
381,6291730,within an hour,1,0.93,True,True,True,1,Santiago,-33.43549,-70.65647,Entire home/apt,2,1,1,1,39624,30,30,318,13,3,4.5,4.75,4.58,4.92,4.92,4.58,4.64,False,2,0.15
382,3959630,Unknown,0,0,False,True,False,1,Santiago,-33.44618,-70.63938,Entire home/apt,4,1,2,2,30819,2,360,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
383,3979376,a few days or more,0,0,False,True,True,2,Las Condes,-33.40347,-70.55471,Entire home/apt,4,2,2,2,158497,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
384,3980490,within a few hours,1,1,False,True,True,2,Lo Barnechea,-33.34685,-70.29388,Entire home/apt,8,2,3,7,308188,2,30,361,33,6,4.48,4.58,4.12,4.88,4.81,4.91,4.3,False,1,0.4
385,3983018,within a day,1,0.75,False,True,True,1,Vitacura,-33.36835,-70.5785,Entire home/apt,8,1,4,7,484296,7,60,359,13,2,4.92,4.92,4.85,5,4.92,5,4.85,False,1,0.15
389,6318303,within an hour,0.97,1,False,True,True,26,Las Condes,-33.41545,-70.60182,Entire home/apt,6,26,2,4,54540,1,30,259,146,45,4.34,4.6,4.49,4.72,4.65,4.93,4.33,True,25,1.71
390,5103270,within a few hours,1,0.96,True,True,True,1,Santiago,-33.4327,-70.65774,Entire home/apt,2,1,1,1,41385,2,30,63,105,12,4.88,4.98,4.77,4.98,4.99,4.77,4.91,False,1,1.19
391,5105165,Unknown,0,0.17,False,True,True,3,Las Condes,-33.41107,-70.60018,Entire home/apt,2,3,1,1,103903,2,30,365,2,0,5,5,5,5,5,5,5,False,3,0.02
393,4025528,Unknown,0,0.17,False,True,True,3,Las Condes,-33.4129,-70.60085,Entire home/apt,2,3,1,1,103903,2,30,365,14,0,5,5,5,4.92,5,5,4.77,False,3,0.15
394,6319333,within an hour,1,1,True,True,True,2,Providencia,-33.42198,-70.60734,Entire home/apt,2,2,1,1,42759,10,30,170,214,9,4.93,4.95,4.94,4.94,4.93,4.99,4.88,True,2,2.48
395,6327958,within an hour,1,1,False,True,True,5,Santiago,-33.44204,-70.64674,Entire home/apt,2,5,1,1,37863,3,30,312,64,5,4.23,4.42,4.07,4.36,4.14,4.49,4.22,False,3,0.75
396,4086161,within an hour,1,0.5,False,True,True,3,Providencia,-33.43451,-70.62053,Entire home/apt,4,3,2,3,52832,1,30,327,110,0,4.8,4.85,4.64,4.85,4.87,4.87,4.84,False,2,1.17
397,5105782,within a day,1,1,False,True,True,3,Santiago,-33.44097,-70.64325,Entire home/apt,1,3,1,1,30819,3,365,358,11,0,4.27,4.55,4.18,4.91,5,5,4.55,False,1,0.13
398,5115990,within a few hours,1,0.56,False,True,True,12,Providencia,-33.42909,-70.6201,Entire home/apt,3,12,1,1,52832,5,30,364,10,0,4.3,4.2,4.7,4.7,4.9,4.8,4.3,False,5,0.12
401,6388922,Unknown,0,0,False,True,False,1,Las Condes,-33.41212,-70.58613,Entire home/apt,3,1,2,2,52832,2,360,364,13,0,4.62,4.69,4.54,4.92,4.69,4.85,4.77,False,1,0.15
405,4093037,Unknown,0,0,False,True,False,1,Santiago,-33.45186,-70.6416,Entire home/apt,4,1,2,2,76607,3,365,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
406,4096457,within a day,1,0,False,True,True,1,Santiago,-33.43373,-70.65602,Entire home/apt,3,1,1,2,70443,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
408,6398596,Unknown,0,0,False,True,False,1,San Miguel,-33.50428,-70.65881,Entire home/apt,4,1,3,4,123275,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
409,4117097,Unknown,0,0.75,True,True,True,3,Ñuñoa,-33.452,-70.63063,Entire home/apt,3,3,1,3,25000,10,365,82,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0
410,4121534,Unknown,0,0,False,True,False,1,Providencia,-33.42264,-70.60599,Entire home/apt,2,1,1,1,105665,2,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
411,6398645,within a day,0.75,0.33,False,True,True,1,Lo Barnechea,-33.33397,-70.28639,Entire home/apt,10,1,4,9,748457,2,30,365,14,0,4.92,4.77,4.77,5,5,4.92,4.08,False,1,0.19
412,6398797,within an hour,1,0.92,False,True,True,4,Las Condes,-33.41866,-70.59757,Entire home/apt,5,4,2,4,80000,1,365,362,33,17,4.77,4.9,4.77,4.97,4.9,4.97,4.61,False,5,0.39
413,4126028,Unknown,0,0,False,True,False,1,Santiago,-33.44623,-70.6447,Entire home/apt,2,1,1,1,39624,1,30,128,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
414,5183706,Unknown,0,0,False,True,True,2,Santiago,-33.44844,-70.63997,Entire home/apt,4,2,2,3,25576,2,30,21,1,0,4,0,5,5,4,4,5,False,1,0.01
418,6433339,within an hour,1,1,False,True,True,1,Providencia,-33.42006,-70.61002,Entire home/apt,2,1,1,1,51952,3,30,319,34,3,4.65,4.82,4.24,4.94,5,5,4.59,False,1,0.4
419,4129206,within an hour,1,0.62,True,True,True,4,Providencia,-33.43266,-70.59126,Entire home/apt,4,4,2,3,66040,3,365,306,98,12,4.82,4.81,4.7,4.93,4.93,4.91,4.79,False,4,1.15
420,4130044,within an hour,1,0.91,False,True,True,1,Recoleta,-33.43359,-70.63627,Entire home/apt,4,1,2,3,39624,2,30,172,121,6,4.71,4.87,4.58,4.88,4.84,4.75,4.7,False,1,1.3
421,6437966,a few days or more,0,0,False,True,False,1,Santiago,-33.4494,-70.632,Entire home/apt,4,1,2,3,79248,3,30,363,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
424,6467727,within a few hours,1,0,False,True,True,2,Ñuñoa,-33.45335,-70.62431,Entire home/apt,2,2,1,1,21000,30,30,21,2,0,5,5,5,5,5,5,5,False,1,0.03
425,5216615,within an hour,1,0.62,True,True,True,4,Providencia,-33.43271,-70.59144,Entire home/apt,2,4,1,1,35847,2,30,361,167,4,4.85,4.9,4.83,4.94,4.96,4.86,4.77,False,4,1.9
426,6480781,within a day,0.8,0.28,False,True,True,1,Santiago,-33.44385,-70.65844,Entire home/apt,2,1,1,1,25000,3,30,324,20,5,4.7,4.65,4.45,4.7,4.7,4.7,4.7,False,1,0.51
427,6493157,a few days or more,0,0,False,True,False,1,Santiago,-33.43967,-70.65596,Entire home/apt,4,1,2,4,84532,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
428,5238340,a few days or more,0,0,False,True,False,1,Ñuñoa,-33.45626,-70.59539,Entire home/apt,9,1,9,9,39624,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
429,4164186,within an hour,1,1,False,True,True,1,Las Condes,-33.4153,-70.60076,Entire home/apt,2,1,1,1,33766,1,30,0,4,75,4.66,4.68,4.67,4.91,4.91,4.96,4.64,True,1,4.38
430,4179673,Unknown,0,0.89,False,True,False,2,Santiago,-33.44633,-70.64816,Entire home/apt,4,2,2,3,31429,4,30,142,47,5,4.8,4.93,4.82,5,4.93,4.69,4.77,False,1,0.51
432,6493384,a few days or more,0,0,False,True,False,1,La Florida,-33.54344,-70.59852,Entire home/apt,5,1,2,3,88054,1,28,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
433,6493783,Unknown,0,0,False,True,False,1,Providencia,-33.4339,-70.6272,Entire home/apt,3,1,2,2,42266,7,30,203,34,0,5,5,4.97,4.97,5,4.94,4.91,True,1,0.4
434,4198855,within a few hours,1,0.85,False,True,True,2,Las Condes,-33.40015,-70.5712,Entire home/apt,4,2,2,3,101262,3,180,342,23,3,4.36,4.48,4.05,4.67,4.64,4.9,4.67,False,2,0.27
438,5296986,a few days or more,0,0,False,True,False,1,Las Condes,-33.41309,-70.58623,Entire home/apt,3,1,1,2,44027,3,6,0,10,0,4.9,4.8,5,5,4.9,5,4.9,False,1,0.21
441,6494395,a few days or more,0,0,False,True,False,1,Santiago,-33.44915,-70.64148,Entire home/apt,3,1,2,2,88054,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
442,4316017,within a day,0.5,0.86,False,True,True,2,Santiago,-33.43813,-70.66183,Entire home/apt,3,2,2,2,23775,5,180,120,184,0,4.58,4.71,4.32,4.9,4.86,4.84,4.65,True,2,2.03
444,5303666,Unknown,0,0,False,True,True,1,Santiago,-33.43955,-70.64205,Entire home/apt,4,1,3,3,52832,2,30,0,48,0,4.85,4.96,4.9,5,5,5,4.87,True,1,0.58
446,6499949,a few days or more,0,0,False,True,True,1,Santiago,-33.43716,-70.65432,Entire home/apt,2,1,1,1,75471,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
448,6500215,a few days or more,0,0,False,True,False,1,Las Condes,-33.41023,-70.56503,Entire home/apt,2,1,1,1,158497,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
449,4383588,within an hour,1,0.85,False,True,True,5,Providencia,-33.43997,-70.61586,Entire home/apt,4,5,2,3,70443,2,60,167,201,10,4.98,4.98,4.96,4.98,4.98,4.82,4.94,False,4,2.2
450,4384847,within an hour,1,1,False,True,True,11,Las Condes,-33.42583,-70.58907,Entire home/apt,4,11,1,1,42838,3,30,339,162,16,4.64,4.78,4.61,4.91,4.86,4.91,4.51,True,1,1.79
451,5308851,within a few hours,1,1,False,True,True,1,Ñuñoa,-33.45468521,-70.58221436,Entire home/apt,2,1,1,1,37000,3,120,246,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
454,6502962,a few days or more,0,0,False,True,False,1,Macul,-33.47889,-70.60084,Entire home/apt,4,1,2,3,154094,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
