,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
4788,52600813.0,within a few hours,0.8,0.8,False,0.0,True,True,JacarepaguÃ¡,-22.97405,-43.41257,Shared room,6,1.0,1.0,6.0,186,1,365,361,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,4,0.0
4789,42086907.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99598,-43.23711,Shared room,10,2.0,1.0,10.0,80,2,1125,89,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,11,0.04
4840,14358668.0,within an hour,1.0,0.01,False,17.0,True,True,Barra da Tijuca,-23.00411,-43.34975,Shared room,1,2.5,1.0,1.0,290,1,1125,365,3,0,5.0,5.0,5.0,5.0,5.0,4.67,4.33,False,16,0.04
4864,54357792.0,within a few hours,0.78,1.0,False,0.0,True,True,Tijuca,-22.93882,-43.24906,Shared room,1,2.0,1.0,1.0,55,1,365,64,1,1,2.0,3.0,3.0,2.0,2.0,3.0,2.0,True,2,0.68
4980,42045157.0,a few days or more,0.13,0.4,False,4.0,True,True,Barra da Tijuca,-23.01121,-43.34037,Shared room,4,1.5,1.0,6.0,428,4,5,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
5020,12055898.0,unknown,0.0,0.0,False,1.0,True,False,JacarÃ©,-22.89419,-43.25261,Shared room,4,1.0,1.0,4.0,150,1,1125,179,1,0,0.0,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.01
5039,46810756.0,unknown,0.0,0.0,False,0.0,True,True,Santa Teresa,-22.92319,-43.18436,Shared room,2,2.5,1.0,2.0,300,7,1125,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
5042,46828512.0,within a few hours,1.0,1.0,False,3.0,True,True,Copacabana,-22.96301,-43.17938,Shared room,3,1.0,1.0,2.0,100,1,13,358,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.27
5072,42373676.0,within an hour,1.0,0.59,False,1.0,True,True,Copacabana,-22.97985,-43.19149,Shared room,4,1.0,1.0,4.0,90,1,1125,361,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.04
5099,41744313.0,within a few hours,0.8,0.83,True,3.0,True,False,Laranjeiras,-22.93657,-43.18434,Shared room,2,1.5,1.0,1.0,56,2,4,3,4,0,5.0,5.0,5.0,5.0,4.75,5.0,5.0,False,3,0.14
5114,19870949.0,a few days or more,0.25,0.33,False,2.0,True,True,JacarepaguÃ¡,-22.96432,-43.40605,Shared room,1,1.0,1.0,1.0,200,2,1125,359,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.1
5120,47008521.0,within a few hours,0.9,0.36,False,1.0,True,True,Copacabana,-22.964022,-43.178268,Shared room,2,1.0,1.0,0.0,75,1,1125,365,3,2,4.67,5.0,4.67,5.0,5.0,5.0,4.67,False,2,0.17
5130,32105907.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.99477,-43.24157,Shared room,1,1.0,1.0,1.0,56,1,15,365,1,0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,True,10,0.02
5222,32575245.0,within a day,0.5,0.75,False,13.0,True,True,Santa Teresa,-22.92309,-43.1838,Shared room,3,1.0,1.0,3.0,150,3,1125,364,3,0,4.33,4.67,3.0,5.0,5.0,4.67,3.33,False,4,0.07
5231,53872906.0,within an hour,1.0,1.0,False,5.0,True,False,Engenho Novo,-22.9065,-43.26841,Shared room,16,4.0,1.0,16.0,51,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,8,0.0
5387,6.2e+17,within a few hours,1.0,1.0,True,3.0,True,False,Santa Teresa,-22.91296,-43.19417,Shared room,1,1.0,1.0,1.0,60,1,365,92,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,3,0.0
5437,3571526.0,within an hour,1.0,0.86,True,4.0,True,True,Santa Teresa,-22.9163,-43.18733,Shared room,3,1.5,1.0,1.0,80,2,1125,365,10,4,4.8,4.9,4.7,5.0,5.0,4.8,4.8,True,4,0.11
5469,38551926.0,within an hour,0.6,1.0,False,0.0,True,False,Vargem Grande,-22.96418,-43.47676,Shared room,3,1.5,1.0,2.0,200,1,1125,364,2,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,True,3,0.06
5504,29825824.0,a few days or more,0.0,0.0,False,1.0,True,False,Parque Anchieta,-22.83334,-43.41251,Shared room,10,5.0,1.0,4.0,70,10,1125,180,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
5550,8438021.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.99668,-43.23932,Shared room,1,1.0,1.0,1.0,56,1,15,364,13,2,4.92,4.92,4.83,4.82,5.0,4.82,4.82,True,10,0.17
5634,10832579.0,unknown,0.0,0.0,False,5.0,True,False,Barra da Tijuca,-23.01058,-43.31478,Shared room,6,2.0,1.0,6.0,361,2,20,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.01
5644,6.26e+17,a few days or more,0.33,0.5,False,1.0,True,True,Vidigal,-22.99504,-43.23701,Shared room,1,2.0,1.0,1.0,55,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
5661,14535489.0,within a day,1.0,0.66,True,9.0,True,True,Santa Teresa,-22.91743,-43.17969,Shared room,4,1.0,1.0,6.0,50,1,30,364,4,2,5.0,5.0,5.0,5.0,5.0,5.0,4.75,False,5,0.06
5666,3574920.0,a few days or more,0.0,0.0,False,2.0,True,False,Santa Teresa,-22.91804,-43.17959,Shared room,2,1.0,1.0,2.0,170,2,5,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
5668,42066640.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99629,-43.23879,Shared room,1,1.0,1.0,0.0,80,2,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
5725,54379157.0,within a few hours,1.0,1.0,False,1.0,True,True,SÃ£o Conrado,-22.995872,-43.255032,Shared room,1,1.0,1.0,2.0,145,2,21,363,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.27
5729,36672547.0,within a day,0.5,0.0,False,0.0,True,False,Santa Teresa,-22.91768,-43.17909,Shared room,2,1.0,1.0,2.0,90,1,1125,364,3,0,5.0,4.67,4.0,4.67,4.33,5.0,4.67,True,1,0.09
5743,52406238.0,within a day,0.6,0.71,False,0.0,True,False,Vidigal,-22.99776,-43.24046,Shared room,1,1.0,1.0,1.0,99,1,365,354,2,2,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,4,0.27
5745,17999548.0,within an hour,1.0,1.0,False,21.0,True,True,Botafogo,-22.95419,-43.18737,Shared room,1,3.0,1.0,6.0,60,1,365,179,19,3,4.79,4.89,4.79,5.0,4.84,4.95,4.84,True,12,0.33
5758,41174118.0,within a day,0.6,0.13,False,4.0,True,True,Laranjeiras,-22.93426,-43.18848,Shared room,1,1.5,1.0,1.0,95,1,1125,90,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
5861,21891203.0,unknown,0.0,1.0,False,1.0,True,True,Centro,-22.89555,-43.18094,Shared room,1,1.0,1.0,1.0,50,1,1125,0,34,0,4.65,4.85,4.88,4.82,4.76,4.71,4.82,True,1,0.7
6016,5.79e+17,within an hour,1.0,0.96,False,1.0,True,True,Copacabana,-22.97569,-43.18749,Shared room,2,1.0,1.0,1.0,125,1,365,206,6,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,1.78
6020,5.67e+17,within an hour,1.0,1.0,True,3.0,True,True,JacarepaguÃ¡,-22.96701,-43.41314,Shared room,2,1.0,1.0,2.0,110,5,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,5,0.0
6035,5.91e+17,within an hour,1.0,0.5,False,1.0,True,True,Copacabana,-22.966396,-43.186962,Shared room,1,1.0,1.0,1.0,75,1,4,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.0
6068,39792467.0,a few days or more,0.3,1.0,False,0.0,True,False,Laranjeiras,-22.93168,-43.18111,Shared room,1,6.5,1.0,6.0,87,1,1125,318,4,1,3.25,4.0,4.0,4.75,4.25,4.75,2.5,True,2,0.13
6078,2342928.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91236,-43.18198,Shared room,1,1.0,1.0,1.0,300,1,1125,364,12,0,4.82,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.12
6150,40222147.0,unknown,0.0,0.0,False,2.0,True,False,AndaraÃ­,-22.92715,-43.25287,Shared room,1,1.0,1.0,1.0,71,1,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
6200,34784776.0,unknown,0.0,1.0,False,2.0,True,False,Vila Isabel,-22.91917,-43.24806,Shared room,16,5.0,1.0,10.0,140,1,2,90,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.03
6322,48870845.0,unknown,0.0,1.0,False,1.0,True,True,Leblon,-22.98824,-43.23281,Shared room,3,1.5,1.0,6.0,100,1,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.11
6385,32104153.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.99658,-43.23987,Shared room,1,1.0,1.0,1.0,56,1,15,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,10,0.0
6464,47817186.0,unknown,0.0,1.0,False,4.0,True,True,Rocinha,-22.99194,-43.24964,Shared room,1,1.0,1.0,6.0,80,1,2,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
6494,23083482.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91495,-43.18761,Shared room,1,1.0,1.0,1.0,136,7,15,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
6538,46945840.0,unknown,0.0,1.0,False,1.0,True,True,Rio Comprido,-22.92524,-43.21034,Shared room,16,4.0,1.0,1.0,199,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
6539,32777379.0,within a day,0.9,0.97,True,5.0,True,False,Centro,-22.91197,-43.18469,Shared room,3,2.5,1.0,5.0,65,2,1125,115,13,5,5.0,4.92,4.92,5.0,5.0,5.0,5.0,True,4,0.34
6543,42261073.0,within an hour,1.0,0.99,False,6.0,True,False,Flamengo,-22.92621,-43.17545,Shared room,1,1.0,1.0,1.0,73,1,1125,28,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,7,0.0
6614,20349839.0,within a few hours,0.8,0.79,False,2.0,True,True,Tijuca,-22.93105,-43.24336,Shared room,2,1.0,1.0,2.0,76,18,365,361,40,6,4.75,4.85,4.5,4.98,4.95,4.98,4.8,False,2,0.69
6634,2440405.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.90814,-43.18999,Shared room,5,1.0,1.0,5.0,45,10,1125,87,4,0,3.75,4.25,4.5,4.0,5.0,4.5,4.5,False,1,0.04
6646,5.98e+17,within a day,0.6,1.0,False,0.0,True,True,Recreio dos Bandeirantes,-23.028299,-43.476208,Shared room,2,1.0,1.0,1.0,200,30,1125,352,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
6759,15837319.0,within an hour,0.9,0.8,False,2.0,True,True,Centro,-22.90756,-43.17217,Shared room,2,1.5,1.0,2.0,220,2,1125,359,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
6814,52910622.0,within a day,1.0,1.0,True,4.0,True,False,Tijuca,-22.92773,-43.22573,Shared room,2,1.0,1.0,2.0,172,2,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.21
6879,5.86e+17,within an hour,0.9,1.0,False,0.0,True,True,Sampaio,-22.90039,-43.25926,Shared room,10,2.0,1.0,4.0,49,1,365,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
7014,41556806.0,a few days or more,0.0,0.0,False,1.0,True,False,Guaratiba,-22.97889,-43.58245,Shared room,6,1.0,1.0,1.0,159,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7027,47886352.0,within a day,1.0,1.0,False,1.0,True,True,Campo Grande,-22.8682,-43.55048,Shared room,1,1.0,1.0,1.0,124,1,5,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7037,42525016.0,within an hour,1.0,1.0,False,0.0,True,False,Taquara,-22.91838,-43.36556,Shared room,3,1.0,1.0,4.0,170,1,5,360,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7098,14168102.0,unknown,0.0,0.0,False,1.0,True,False,MaracanÃ£,-22.91381,-43.23442,Shared room,1,5.0,1.0,1.0,150,1,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7159,44448716.0,within an hour,0.88,0.98,False,0.0,True,True,Leme,-22.96102,-43.16962,Shared room,2,2.0,1.0,1.0,132,1,365,211,3,2,5.0,4.67,4.67,4.0,5.0,4.0,4.33,True,7,0.17
7322,11539079.0,within a day,0.9,1.0,False,11.0,True,True,JacarepaguÃ¡,-22.96606,-43.40512,Shared room,5,1.0,1.0,5.0,120,4,1125,361,2,0,5.0,4.5,5.0,5.0,5.0,4.5,4.0,True,11,0.03
7878,34720473.0,within a few hours,1.0,0.94,False,4.0,True,True,Recreio dos Bandeirantes,-23.03143,-43.47443,Shared room,16,3.0,1.0,8.0,75,2,1125,352,6,2,4.83,5.0,4.83,5.0,5.0,5.0,5.0,False,3,0.18
7946,14161533.0,within a day,0.8,1.0,False,7.0,True,False,BrÃ¡s de Pina,-22.82633,-43.2838,Shared room,4,1.5,1.0,2.0,60,1,90,90,6,2,4.33,4.33,4.17,4.17,4.33,3.67,4.33,True,6,0.14
7973,38551396.0,within an hour,1.0,0.67,False,0.0,True,False,Jardim Sulacap,-22.8906,-43.40064,Shared room,6,2.0,1.0,6.0,116,1,1125,361,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.12
7999,6.48e+17,within a day,0.73,0.0,False,0.0,True,True,Recreio dos Bandeirantes,-23.0285867,-43.4988167,Shared room,4,1.0,1.0,4.0,100,1,365,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,3,0.0
8079,45767954.0,within an hour,0.83,0.86,False,9.0,True,True,Copacabana,-22.973,-43.19124,Shared room,2,1.0,1.0,1.0,90,1,365,361,11,4,4.91,4.73,4.82,5.0,4.91,4.91,4.55,False,10,0.53
8171,36171475.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.96328,-43.17617,Shared room,2,1.0,1.0,2.0,200,30,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
8320,14163141.0,within a day,0.8,1.0,False,7.0,True,False,BrÃ¡s de Pina,-22.82633,-43.283798,Shared room,4,3.0,1.0,4.0,80,1,90,90,4,1,5.0,5.0,3.75,4.75,4.75,4.75,4.75,False,6,0.08
8333,32802186.0,within a day,0.9,0.97,True,5.0,True,False,Centro,-22.91305,-43.18496,Shared room,6,2.5,1.0,6.0,65,2,1125,117,2,1,4.5,4.0,5.0,5.0,5.0,5.0,4.5,True,4,0.06
8336,52714478.0,within a few hours,1.0,1.0,False,0.0,True,True,Bento Ribeiro,-22.86477,-43.3625,Shared room,1,1.0,1.0,0.0,60,1,2,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
8345,34495732.0,within a few hours,0.9,1.0,False,2.0,True,False,Taquara,-22.92574,-43.37718,Shared room,16,2.0,1.0,23.0,91,1,1125,357,7,0,5.0,5.0,5.0,5.0,5.0,4.71,4.71,True,2,0.18
8376,3181127.0,within a day,0.75,0.67,False,6.0,True,True,Santa Teresa,-22.915,-43.1916,Shared room,2,1.0,1.0,1.0,353,2,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.18
8406,34573304.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91073,-43.19055,Shared room,2,1.0,1.0,2.0,400,1,1125,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
8475,12525002.0,within an hour,1.0,1.0,False,21.0,True,True,Botafogo,-22.95365,-43.1876,Shared room,1,4.0,1.0,8.0,56,1,365,179,48,30,4.6,4.74,4.55,4.81,4.83,4.87,4.74,True,12,0.67
8476,11232006.0,within a day,1.0,0.66,True,9.0,True,True,Santa Teresa,-22.91857,-43.18098,Shared room,4,1.0,1.0,6.0,50,2,1125,337,18,6,5.0,5.0,4.83,5.0,5.0,4.94,4.94,False,5,0.24
8498,48282753.0,unknown,0.0,1.0,False,8.0,True,True,Vidigal,-22.99498,-43.2372,Shared room,1,2.0,1.0,1.0,66,4,60,281,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,3,0.0
8828,5180969.0,a few days or more,0.0,1.0,False,5.0,True,True,Santa Teresa,-22.92251,-43.18156,Shared room,4,1.0,1.0,4.0,600,1,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,4,0.03
8872,54187342.0,a few days or more,0.0,0.0,False,6.0,True,False,Copacabana,-22.97347,-43.19061,Shared room,1,1.0,1.0,1.0,65,1,1,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
8935,17027985.0,unknown,0.0,0.0,False,2.0,True,False,Copacabana,-22.96654,-43.18528,Shared room,3,1.0,1.0,3.0,1086,4,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
8949,29790478.0,within a day,0.7,0.18,False,8.0,True,True,Lagoa,-22.96427,-43.19861,Shared room,8,1.0,1.0,8.0,200,1,15,365,3,0,4.5,5.0,4.0,5.0,5.0,5.0,5.0,True,6,0.09
8997,22970072.0,unknown,0.0,1.0,False,2.0,True,False,Vila Isabel,-22.91928,-43.24712,Shared room,16,6.0,1.0,14.0,100,1,1125,365,5,0,4.8,4.6,4.4,5.0,5.0,4.8,5.0,True,2,0.12
9024,42325710.0,within a few hours,1.0,1.0,False,1.0,True,False,Tijuca,-22.92635,-43.24167,Shared room,3,1.0,1.0,1.0,300,3,28,180,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.04
9072,54082751.0,unknown,0.0,1.0,False,1.0,True,False,Santa Teresa,-22.94545,-43.20522,Shared room,1,3.0,1.0,1.0,90,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,9,0.0
9141,41775087.0,within a day,0.6,1.0,False,2.0,True,False,Botafogo,-22.95476,-43.17944,Shared room,2,2.0,1.0,2.0,86,1,30,360,3,2,5.0,4.67,4.67,4.67,5.0,5.0,4.33,True,2,0.11
9155,39022159.0,unknown,0.0,0.0,False,11.0,True,True,Santa Teresa,-22.92181,-43.18151,Shared room,4,2.0,1.0,5.0,190,1,1125,87,2,0,4.5,5.0,4.0,4.5,5.0,5.0,5.0,False,7,0.06
9177,32749248.0,within a day,0.9,0.97,True,5.0,True,False,Centro,-22.9132,-43.18685,Shared room,6,2.5,1.0,6.0,65,2,1125,108,1,1,3.0,5.0,2.0,5.0,1.0,5.0,3.0,True,4,0.51
9187,49531912.0,within an hour,1.0,0.94,False,3.0,True,False,Santa Teresa,-22.91614,-43.18752,Shared room,3,1.0,1.0,3.0,57,1,365,359,8,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.78
9190,5746600.0,unknown,0.0,0.0,False,1.0,True,False,Vidigal,-22.99244,-43.23428,Shared room,1,1.0,1.0,1.0,55,2,1125,365,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,0.04
9197,14092796.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-22.99747,-43.38463,Shared room,8,3.5,1.0,6.0,5163,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
9199,32912510.0,within an hour,1.0,1.0,False,5.0,True,False,Engenho Novo,-22.90414,-43.26783,Shared room,6,5.0,1.0,24.0,51,1,30,365,4,2,5.0,5.0,4.75,4.75,5.0,4.5,4.75,True,8,0.13
9256,44447598.0,within an hour,0.88,0.98,False,0.0,True,True,Leme,-22.95876,-43.16909,Shared room,8,2.0,1.0,8.0,51,1,365,225,2,2,4.5,4.0,5.0,4.5,4.5,5.0,5.0,True,7,0.66
9263,30120486.0,unknown,0.0,0.0,False,1.0,True,False,Vidigal,-22.99185,-43.23597,Shared room,4,1.0,1.0,2.0,137,2,2,364,1,0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,True,1,0.02
9284,2525622.0,within an hour,1.0,1.0,False,6.0,True,False,Botafogo,-22.95173,-43.17653,Shared room,8,3.0,1.0,13.0,1000,5,10,365,4,0,5.0,5.0,4.75,4.5,4.75,4.5,4.75,True,2,0.04
9290,4858341.0,within an hour,0.83,0.33,False,5.0,True,False,Leme,-22.95925,-43.16994,Shared room,8,2.0,1.0,8.0,55,1,1125,358,3,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,False,5,0.04
9333,42069921.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99544,-43.23836,Shared room,1,1.0,1.0,4.0,80,2,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
9366,31408461.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99608,-43.23843,Shared room,10,2.0,1.0,10.0,80,2,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
9693,53962292.0,within an hour,1.0,0.98,False,7.0,True,True,Santa Teresa,-22.91557,-43.18288,Shared room,13,2.5,1.0,14.0,62,1,1125,358,9,9,4.89,4.89,4.22,4.67,4.78,5.0,5.0,True,6,1.55
9708,14030532.0,within a day,0.86,0.78,False,6.0,True,True,Botafogo,-22.95316,-43.1736,Shared room,8,2.0,1.0,4.0,100,5,30,352,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,6,0.07
9713,22482781.0,a few days or more,0.0,0.2,False,2.0,True,True,Santa Teresa,-22.92205,-43.18196,Shared room,2,1.0,1.0,0.0,99,4,1125,363,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.07
9749,27958935.0,within an hour,0.9,0.13,False,7.0,True,False,Tijuca,-22.92079,-43.21562,Shared room,7,1.0,1.0,7.0,56,1,1125,175,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,7,0.05
9823,6622112.0,within a day,0.8,1.0,False,7.0,True,False,BrÃ¡s de Pina,-22.82514,-43.28482,Shared room,8,2.0,1.0,8.0,106,1,90,90,2,0,4.0,4.5,4.0,5.0,4.5,3.5,4.5,False,6,0.02
9916,38956821.0,within an hour,1.0,0.99,True,11.0,True,True,Botafogo,-22.95184,-43.18024,Shared room,1,1.0,1.0,1.0,60,1,1125,334,32,13,4.97,5.0,5.0,5.0,5.0,5.0,4.97,True,10,1.02
10038,47920909.0,within an hour,0.93,0.99,False,6.0,True,True,Ipanema,-22.98405,-43.20936,Shared room,6,5.0,1.0,6.0,76,1,365,178,17,14,4.53,4.59,4.18,4.94,4.65,4.88,4.71,True,6,1.01
10073,47814931.0,within an hour,0.93,0.99,False,6.0,True,True,Ipanema,-22.98424,-43.20792,Shared room,9,5.0,1.0,9.0,71,1,365,178,6,5,4.5,5.0,4.67,4.83,4.83,5.0,5.0,True,6,0.47
10092,13587162.0,within an hour,1.0,0.57,False,7.0,True,True,Copacabana,-22.96672,-43.18961,Shared room,10,2.0,1.0,10.0,90,2,1125,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,6,0.0
10105,6.01e+17,within a day,0.5,0.75,False,1.0,True,True,Copacabana,-22.96769,-43.1809,Shared room,1,1.0,1.0,1.0,85,1,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,2,0.52
10128,11540547.0,within a day,0.9,1.0,False,11.0,True,True,JacarepaguÃ¡,-22.96451,-43.40664,Shared room,5,1.0,1.0,5.0,120,1,1125,357,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,11,0.03
10139,11540819.0,within a day,0.9,1.0,False,11.0,True,True,JacarepaguÃ¡,-22.96538,-43.40643,Shared room,3,1.0,1.0,3.0,120,4,1125,355,2,0,4.5,4.5,5.0,5.0,5.0,4.0,5.0,True,11,0.03
10192,52928443.0,within an hour,1.0,0.89,False,0.0,True,True,Copacabana,-22.9783,-43.189484,Shared room,2,1.0,1.0,2.0,179,4,25,365,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.53
10212,54187735.0,within a few hours,1.0,0.33,False,0.0,True,True,Copacabana,-22.98275,-43.19245,Shared room,2,1.0,1.0,1.0,50,3,30,267,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
10243,31322727.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.98388,-43.19345,Shared room,1,2.0,1.0,1.0,124,5,7,89,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
10482,40637288.0,a few days or more,0.0,0.0,False,1.0,True,True,Copacabana,-22.96438,-43.17526,Shared room,3,1.5,1.0,5.0,200,1,1125,12,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.07
10527,33705108.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.96655,-43.17765,Shared room,1,1.0,1.0,1.0,50,1,7,0,42,0,4.9,4.88,4.88,4.88,4.88,4.86,4.74,True,1,1.15
10689,41060792.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.96455,-43.18174,Shared room,4,1.5,1.0,2.0,300,1,3,90,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
10692,14030548.0,within a day,0.86,0.78,False,6.0,True,True,Botafogo,-22.95256,-43.17416,Shared room,8,2.0,1.0,4.0,150,4,30,365,3,1,4.67,4.67,4.67,5.0,5.0,5.0,5.0,False,6,0.07
10727,14168087.0,unknown,0.0,0.0,False,1.0,True,True,Vargem Pequena,-22.98641,-43.45498,Shared room,4,2.0,1.0,4.0,474,10,30,362,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
10759,50013408.0,a few days or more,0.0,0.0,False,2.0,True,False,PaquetÃ¡,-22.75358,-43.10527,Shared room,9,2.0,1.0,7.0,450,1,365,365,1,1,5.0,4.0,4.0,5.0,5.0,5.0,5.0,True,1,0.09
10888,4407521.0,unknown,0.0,0.0,False,0.0,True,True,Santa Teresa,-22.91509,-43.18252,Shared room,16,4.0,1.0,4.0,135,1,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.06
10924,11452417.0,unknown,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.0207,-43.45358,Shared room,1,1.0,1.0,1.0,4000,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
