id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
29257016,N/A,N/A,0,f,3,t,f,Venustiano Carranza,19.43306,-99.0948,Private room,2,1,1,1,$890.00,1,1125,281,0,0,,,,,,,,f,1,
28609488,within an hour,1,1,t,6,t,t,Miguel Hidalgo,19.43459,-99.18622,Entire home/apt,4,2,2,2,"$1,378.00",2,1125,50,64,44,4.77,4.83,4.81,4.89,4.91,5,4.8,f,10,1.41
29275091,a few days or more,0,0,f,1,t,f,Tlalpan,19.2926,-99.18055,Private room,1,1,1,1,$420.00,31,31,356,2,0,4.5,5,4,5,5,5,4,f,1,0.05
29275515,within an hour,1,0.99,t,9,t,t,Tlalpan,19.26717,-99.17632,Entire home/apt,5,1,2,4,$545.00,3,30,80,33,2,4.73,4.85,4.88,4.91,5,4.52,4.76,t,9,0.74
28611064,within an hour,1,1,f,1,t,t,Cuauhtémoc,19.41241,-99.16071,Entire home/apt,3,2,2,2,"$2,000.00",8,31,342,30,2,5,4.97,5,5,5,5,5,f,1,0.67
29275567,within an hour,1,1,t,2,t,f,Coyoacán,19.34968,-99.14987,Entire home/apt,4,1,2,2,"$1,028.00",2,1125,342,39,15,4.82,4.92,4.74,4.95,4.97,4.9,4.85,f,1,0.89
28956388,within an hour,1,0.86,t,4,t,t,Benito Juárez,19.38563,-99.18001,Entire home/apt,6,1,2,4,"$1,495.00",2,1125,140,29,9,4.86,4.9,4.83,5,4.93,4.86,4.72,f,4,0.64
28957038,within a day,0.5,N/A,f,1,t,t,Cuauhtémoc,19.40624,-99.1592,Private room,1,1,1,1,$225.00,2,60,312,11,0,4.91,4.91,4.64,4.91,5,5,4.82,f,1,0.28
29278672,a few days or more,0.33,0.63,t,1,t,f,Miguel Hidalgo,19.43423,-99.17794,Entire home/apt,4,2,2,2,"$1,200.00",2,1125,172,9,2,4.88,5,4.5,5,5,4.75,4.88,f,1,0.24
29282112,within an hour,1,1,f,1,t,t,Tlalpan,19.22846,-99.21996,Entire home/apt,4,2,3,4,"$2,000.00",2,60,332,13,5,4.85,4.77,5,4.69,4.62,4.92,4.85,t,1,0.3
28613249,within an hour,1,0.81,f,9,t,f,Tlalpan,19.27971,-99.17066,Private room,1,1,1,1,$350.00,1,1125,348,14,2,4.54,4.54,4.38,4.23,4.69,4.62,4.38,t,9,0.31
28627420,within a few hours,1,1,f,2,t,t,Cuauhtémoc,19.41962,-99.17434,Entire home/apt,4,2,2,2,"$2,000.00",1,180,154,4,1,4.25,4,4.5,4.75,5,4.5,4.25,t,1,0.09
29282410,a few days or more,0,0,f,3,t,f,Coyoacán,19.34325,-99.17116,Private room,2,1,1,1,$600.00,1,1125,365,2,0,5,5,5,5,5,5,5,f,3,0.05
29286842,within a few hours,0.9,0.73,f,4,t,f,Cuauhtémoc,19.41121,-99.17521,Private room,1,1,1,1,$400.00,2,1125,72,23,14,5,4.91,4.87,4.87,5,5,4.91,f,3,0.51
29306595,N/A,N/A,N/A,f,1,t,f,Miguel Hidalgo,19.42818,-99.19647,Entire home/apt,6,3.5,3,4,"$4,071.00",3,1125,256,76,30,4.96,4.96,4.89,5,4.99,5,4.95,t,1,1.74
29310558,within an hour,1,1,t,30,t,t,Cuauhtémoc,19.41211,-99.17001,Entire home/apt,4,1,1,1,"$2,513.00",2,1125,114,59,15,4.97,4.91,4.97,4.94,4.91,5,4.94,f,19,1.33
29310830,a few days or more,0,1,f,4,t,t,Álvaro Obregón,19.33016,-99.19488,Private room,2,1,1,2,"$3,500.00",2,2,180,0,0,,,,,,,,f,2,
29311759,within an hour,1,1,t,4,t,t,Gustavo A. Madero,19.46849,-99.10732,Entire home/apt,4,1,2,3,$595.00,2,1125,0,72,10,4.94,4.96,4.94,5,5,4.85,4.85,f,3,1.62
28958222,within an hour,1,0.99,f,50,t,t,Cuauhtémoc,19.42679,-99.16525,Entire home/apt,2,1,1,1,$801.00,2,1125,357,97,38,4.39,4.73,4.47,4.87,4.72,4.86,4.51,f,39,2.28
28961350,within an hour,0.9,0.95,f,4,t,t,Coyoacán,19.35087,-99.15916,Private room,3,1,1,2,"$1,533.00",1,60,364,26,1,4.65,4.73,4.85,4.96,4.92,4.96,4.85,t,3,0.58
28629974,within an hour,1,0.96,t,3,t,t,Miguel Hidalgo,19.439,-99.18294,Entire home/apt,2,1,1,1,$969.00,2,90,1,1,0,5,5,5,5,5,5,5,f,2,0.02
28964051,within an hour,1,0.33,f,1,t,t,Miguel Hidalgo,19.40105,-99.17456,Private room,1,1,1,1,$400.00,1,1125,325,5,0,4.8,4.6,4.8,5,5,4.8,4.8,t,2,0.11
29311870,within an hour,1,1,f,0,t,t,Álvaro Obregón,19.35279,-99.20251,Entire home/apt,4,1,1,1,"$1,800.00",2,1125,359,3,2,5,5,5,5,5,4.67,5,t,1,0.22
29312470,within a few hours,1,0.94,t,2,t,f,Venustiano Carranza,19.43952,-99.08957,Entire home/apt,2,1,1,1,$399.00,2,1125,175,32,6,5,5,4.88,4.91,4.97,4.88,4.91,f,2,0.72
29316513,within an hour,1,0.99,f,2,t,t,Cuauhtémoc,19.41251,-99.17177,Entire home/apt,7,2.5,2,4,"$2,121.00",4,90,154,175,55,4.94,4.95,4.93,4.99,5,4.93,4.92,f,4,3.94
29333380,N/A,N/A,N/A,f,1,t,f,Cuauhtémoc,19.42799,-99.16103,Entire home/apt,3,1,2,1,"$1,243.00",29,120,365,0,0,,,,,,,,t,1,
28632161,within an hour,1,1,f,7,t,t,Cuauhtémoc,19.42095,-99.16576,Entire home/apt,4,1,2,2,"$1,446.00",1,365,174,133,32,4.64,4.77,4.68,4.92,4.86,4.97,4.65,t,8,2.91
29334663,N/A,N/A,N/A,f,1,t,f,Coyoacán,19.34105,-99.16895,Private room,2,1,1,1,$900.00,1,150,179,0,0,,,,,,,,t,1,
29334817,within an hour,1,1,t,1,t,t,Cuauhtémoc,19.42715,-99.15184,Entire home/apt,4,2,2,2,"$1,414.00",3,30,64,15,9,5,5,5,4.93,5,4.93,5,t,3,0.34
29337884,within a few hours,0.67,1,f,2,t,t,Tlalpan,19.29731,-99.14635,Private room,2,1,1,2,$404.00,2,90,0,0,0,,,,,,,,t,2,
29338328,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39699,-99.17333,Private room,2,1,1,1,"$1,800.00",1,50,364,0,0,,,,,,,,t,22,
29338646,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39712,-99.17295,Private room,2,1,1,1,"$1,800.00",1,38,179,0,0,,,,,,,,t,22,
28967245,N/A,N/A,1,f,2,t,t,Cuauhtémoc,19.40695,-99.17146,Entire home/apt,6,4.5,3,10,"$2,150.00",2,30,54,19,0,4.89,4.89,4.89,4.84,4.89,5,4.95,f,2,0.42
28967865,within an hour,0.98,0.94,t,4,t,t,Iztapalapa,19.35988,-99.13186,Private room,2,1,1,1,$277.00,1,1125,337,70,26,4.94,4.93,4.94,4.99,4.97,4.87,4.9,t,4,1.58
28632439,N/A,N/A,N/A,f,1,t,f,Iztapalapa,19.37192,-99.12494,Private room,2,1,1,2,$300.00,1,3,89,2,0,5,5,5,5,5,5,5,t,1,0.06
28967978,within an hour,0.98,0.94,t,4,t,t,Iztapalapa,19.35846,-99.13224,Private room,2,1,1,1,$274.00,1,1125,334,111,50,4.89,4.94,4.86,4.94,4.95,4.87,4.92,t,4,2.5
28968047,within an hour,0.98,0.94,t,4,t,t,Iztapalapa,19.35872,-99.13351,Entire home/apt,6,1,3,3,$900.00,1,1125,315,66,1,4.91,4.89,4.89,4.86,4.94,4.83,4.86,t,4,1.46
28968178,within an hour,0.98,0.98,f,270,t,t,Miguel Hidalgo,19.43812,-99.18964,Entire home/apt,2,1,1,1,"$2,048.00",1,1125,172,43,3,4.67,4.72,4.97,4.55,4.79,4.79,4.83,t,170,0.95
28633120,within an hour,1,1,t,12,t,t,Álvaro Obregón,19.33948,-99.19202,Private room,2,1,1,1,$614.00,3,1125,332,17,0,4.71,4.76,4.88,5,4.82,4.88,4.59,f,12,0.38
29339498,within an hour,1,1,t,1,t,t,Cuauhtémoc,19.41469,-99.17729,Entire home/apt,4,1,2,2,"$2,009.00",3,1125,330,51,18,4.78,4.8,4.75,4.82,4.88,4.98,4.76,f,1,1.15
29339852,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39486,-99.17302,Private room,2,1,1,1,"$1,900.00",1,50,179,1,1,5,5,5,5,5,5,5,t,22,0.34
29340651,N/A,N/A,N/A,f,1,t,t,Álvaro Obregón,19.36017,-99.2468,Private room,1,1,1,1,$500.00,1,1125,179,0,0,,,,,,,,t,1,
29340838,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.3969,-99.17302,Private room,2,1,1,1,$733.00,1,40,179,0,0,,,,,,,,t,22,
28636604,within an hour,1,0.81,f,9,t,f,Tlalpan,19.27872,-99.17111,Private room,1,1,1,1,$350.00,1,1125,348,1,0,4,5,5,4,5,5,4,t,9,0.04
28636975,within an hour,1,0.92,f,2,t,t,Benito Juárez,19.37211,-99.16422,Private room,1,1,1,1,$435.00,1,31,364,4,1,4.25,4.75,4,5,5,5,4.5,f,2,0.09
29341012,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39511,-99.17185,Private room,4,1,1,2,"$1,600.00",1,37,179,0,0,,,,,,,,t,22,
29341841,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39681,-99.17226,Private room,2,1,1,2,$449.00,1,50,360,0,0,,,,,,,,t,22,
28638249,N/A,N/A,1,f,1,t,t,Benito Juárez,19.39242,-99.17066,Entire home/apt,2,2,1,1,"$1,615.00",2,1125,179,8,0,4.75,4.63,5,4.63,4.88,4.75,4.63,f,1,0.18
28639867,within a day,0.5,1,f,3,t,f,Tlalpan,19.2883,-99.16475,Private room,2,1,1,1,$550.00,1,1125,293,96,1,4.85,4.92,4.78,4.92,4.79,4.99,4.84,t,3,2.1
28655605,within an hour,0.94,0.82,f,7,t,t,Tlalpan,19.29452,-99.13137,Entire home/apt,6,3,3,3,"$2,980.00",1,1125,193,9,2,4.89,4.89,4.78,5,4.89,4.89,4.89,f,11,0.23
29341851,within an hour,1,0.98,f,6,t,t,Cuauhtémoc,19.42376,-99.1653,Entire home/apt,4,2.5,3,2,"$2,125.00",1,365,164,93,18,4.88,4.89,4.96,5,4.9,4.94,4.86,t,1,2.08
28968704,within an hour,1,1,f,34,t,t,Cuauhtémoc,19.42855,-99.17242,Private room,2,1,1,1,$500.00,1,1125,204,20,0,4.25,4.65,4.4,4.75,4.5,4.95,4.05,t,28,0.44
28661112,within an hour,1,1,f,5,t,t,Miguel Hidalgo,19.43319,-99.21186,Entire home/apt,2,1,1,1,"$1,237.00",7,365,354,59,0,4.86,4.97,4.95,4.95,4.93,4.98,4.88,f,1,1.37
28974045,within an hour,1,N/A,f,1,t,f,Coyoacán,19.33287,-99.1606,Private room,6,1,1,2,$500.00,3,15,365,1,0,0,,,,,,,t,1,0.02
28977575,within a few hours,0.83,0.75,t,4,t,t,Álvaro Obregón,19.32634,-99.20656,Entire home/apt,8,7,5,6,"$3,000.00",120,360,365,0,0,,,,,,,,f,4,
28981031,within an hour,1,1,f,34,t,t,Cuauhtémoc,19.4258,-99.15363,Private room,2,1,1,1,"$1,049.00",1,1125,294,1,0,5,5,5,5,5,5,5,t,28,0.03
29343516,within an hour,1,1,t,1,t,t,Cuauhtémoc,19.44864,-99.14942,Entire home/apt,4,1,2,2,$709.00,5,90,179,60,19,4.85,4.95,4.83,4.98,5,4.87,4.87,f,1,1.35
29358576,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.3954,-99.17144,Private room,4,1,1,2,"$1,900.00",1,45,179,0,0,,,,,,,,t,22,
28662198,within an hour,1,0.99,f,3,t,f,Cuauhtémoc,19.42075,-99.15998,Entire home/apt,8,2,3,5,"$2,467.00",2,1125,301,66,28,4.62,4.79,4.89,4.77,4.35,4.97,4.7,t,2,1.47
28666749,within an hour,0.94,0.82,f,7,t,t,Tlalpan,19.29422,-99.13146,Entire home/apt,6,3,3,3,"$2,980.00",1,1125,336,11,2,4.55,4.64,5,5,4.55,4.91,4.82,f,11,0.26
29358604,N/A,N/A,0.17,f,1,t,t,Miguel Hidalgo,19.43059,-99.20311,Entire home/apt,4,1.5,1,3,"$3,725.00",2,10,89,5,0,4.5,4.75,4.25,4.75,4.75,4.75,4.25,f,1,0.14
28982379,within an hour,0.96,1,f,1,t,t,Cuauhtémoc,19.41115,-99.15657,Private room,2,1,1,1,$490.00,1,1125,362,170,48,4.63,4.73,4.78,4.75,4.49,4.88,4.73,t,2,3.77
28667057,within an hour,0.94,0.82,f,7,t,t,Tlalpan,19.29646,-99.1318,Entire home/apt,6,3,3,3,"$2,980.00",1,1125,295,15,4,4.73,4.8,4.8,4.87,4.73,4.73,4.8,f,11,0.36
28667867,within an hour,1,0.81,t,38,t,t,Cuauhtémoc,19.43646,-99.13123,Entire home/apt,4,1,1,1,"$1,197.00",1,1125,274,20,2,4.55,4.6,4.75,4.65,4.75,4.8,4.65,f,35,0.44
29359014,within an hour,1,1,t,1,t,t,Cuauhtémoc,19.43128,-99.14706,Entire home/apt,4,1,2,3,$721.00,2,1125,52,57,17,4.63,4.75,4.64,4.77,4.8,4.86,4.64,t,1,1.28
29359082,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39554,-99.17145,Private room,2,1,1,1,"$1,900.00",1,51,179,0,0,,,,,,,,t,22,
29359468,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39712,-99.17372,Private room,2,1,1,1,"$1,400.00",1,50,179,0,0,,,,,,,,t,22,
29359643,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39508,-99.17201,Private room,4,1,1,2,"$1,900.00",1,50,179,0,0,,,,,,,,t,22,
28672789,N/A,N/A,N/A,f,2,t,f,Cuauhtémoc,19.45662,-99.16121,Private room,1,1,1,1,$200.00,3,14,364,0,0,,,,,,,,t,2,
29360506,within a few hours,1,1,f,5,t,t,La Magdalena Contreras,19.31964,-99.22345,Private room,2,1,1,1,$655.00,2,1125,327,9,0,4.89,4.89,5,5,5,5,4.89,f,5,0.2
29360536,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39512,-99.17344,Private room,2,1,1,1,"$1,900.00",1,51,179,0,0,,,,,,,,t,22,
29360788,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39669,-99.17335,Private room,2,1,1,1,"$1,900.00",1,51,179,0,0,,,,,,,,t,22,
29363624,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39482,-99.17178,Private room,2,1,1,1,$478.00,1,180,176,10,10,3.8,4.1,4,4.3,3.9,4.9,4.3,t,22,1.32
29363923,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39638,-99.17169,Private room,2,1,1,1,"$1,900.00",1,41,365,0,0,,,,,,,,t,22,
29364010,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39689,-99.17154,Private room,2,1,1,1,"$1,463.00",1,38,365,3,0,4,5,4.67,4.67,5,5,4,t,22,0.07
29364114,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39516,-99.17375,Private room,1,1,1,1,"$1,800.00",1,39,365,2,1,5,5,4.5,5,5,5,4.5,t,22,0.04
28983616,within a few hours,1,0.47,t,2,t,t,Cuauhtémoc,19.45407,-99.15908,Entire home/apt,4,1,2,2,$630.00,2,1125,169,50,5,4.65,4.81,4.88,4.96,4.94,4.77,4.75,f,2,1.12
28684394,within an hour,1,1,t,13,t,t,Cuauhtémoc,19.41805,-99.15649,Entire home/apt,3,1.5,1,1,"$2,385.00",1,31,297,183,73,4.84,4.77,4.57,4.8,4.9,4.87,4.63,t,12,4.05
28699572,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.45134,-99.13849,Private room,2,1,1,1,$206.00,4,1125,80,6,1,5,5,4.67,4.83,4.67,5,5,f,2,0.21
28985894,within an hour,1,1,f,12,t,t,Cuauhtémoc,19.41563,-99.16038,Entire home/apt,4,1.5,1,1,"$1,151.00",1,180,222,88,20,4.6,4.68,4.72,4.75,4.8,4.89,4.57,f,13,1.95
28987110,within a day,1,0,f,1,t,t,Miguel Hidalgo,19.42031,-99.20421,Entire home/apt,2,1,1,1,"$1,000.00",2,1125,232,0,0,,,,,,,,f,2,
28987344,within an hour,1,0.81,t,38,t,t,Cuauhtémoc,19.43646,-99.13123,Entire home/apt,4,1,1,1,$897.00,1,1125,303,22,5,4.91,4.95,4.91,4.91,4.91,4.95,4.86,t,35,0.49
29364958,N/A,N/A,N/A,f,1,t,t,Miguel Hidalgo,19.42735,-99.1777,Private room,2,1,1,1,"$1,500.00",10,30,364,0,0,,,,,,,,t,1,
29365427,within an hour,1,1,t,16,t,t,Cuauhtémoc,19.40865,-99.16617,Entire home/apt,2,1,1,2,$269.00,2,1125,49,46,23,4.57,4.63,4.39,4.63,4.67,4.98,4.43,t,5,1.03
29365787,within a day,1,1,f,1,t,f,Cuauhtémoc,19.40544,-99.132,Private room,2,1,1,1,$311.00,1,365,356,0,0,,,,,,,,f,1,
28701421,within a day,0.7,0.83,f,2,t,t,Cuauhtémoc,19.42814,-99.14748,Private room,1,1.5,1,2,$350.00,5,1125,360,23,6,4.83,4.91,4.91,4.74,4.91,4.91,4.83,t,2,0.51
29367675,N/A,N/A,N/A,f,1,t,f,Azcapotzalco,19.48589,-99.1923,Entire home/apt,2,1,1,1,$564.00,1,7,0,1,0,5,5,5,5,5,5,5,t,1,0.02
29369094,a few days or more,0,0,f,1,t,t,Benito Juárez,19.37868,-99.17209,Private room,1,1,1,1,$300.00,2,60,364,2,0,3,3,3,3,3,3.5,3,f,1,0.04
29369122,within an hour,1,0.98,t,1,t,t,Coyoacán,19.30633,-99.17963,Entire home/apt,2,1,1,1,"$1,165.00",1,1125,363,94,25,4.99,4.98,4.88,4.98,5,4.97,4.94,t,1,2.5
29387499,within a day,0.79,0.54,f,4,t,f,Coyoacán,19.30963,-99.12713,Entire home/apt,5,3,3,6,$650.00,2,1125,358,22,6,4.73,4.91,4.91,4.86,4.95,4.91,4.86,f,5,0.51
29389439,within an hour,1,1,t,30,t,t,Cuauhtémoc,19.4099,-99.16836,Entire home/apt,4,1,1,1,"$2,513.00",2,1125,172,124,43,4.92,4.97,4.84,4.78,4.91,4.97,4.78,f,19,2.78
28987436,N/A,N/A,N/A,f,2,t,t,Gustavo A. Madero,19.45925,-99.06467,Private room,1,1,1,1,$710.00,1,1125,364,15,0,4.93,4.93,4.87,4.93,4.93,4.87,4.87,t,2,0.36
28987493,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39599,-99.17262,Private room,2,1.5,1,1,"$1,800.00",1,40,365,1,0,5,5,4,5,5,5,5,t,22,0.02
28712366,within an hour,1,0.93,f,3,t,t,Álvaro Obregón,19.37668,-99.25868,Entire home/apt,5,2,2,3,"$1,672.00",5,1125,90,21,4,4.48,4.38,4.67,4.71,4.86,4.76,4.76,t,4,0.47
29390652,a few days or more,0,N/A,f,1,t,f,Benito Juárez,19.36233,-99.14805,Private room,2,2,1,1,$450.00,1,7,18,3,0,5,5,5,5,5,4.67,5,t,1,0.1
29395851,within an hour,1,0.97,f,1,t,t,Cuauhtémoc,19.4246,-99.16194,Entire home/apt,4,1,2,2,"$1,100.00",2,92,233,34,17,4.62,4.71,4.65,4.85,4.94,4.79,4.62,f,4,0.84
29398462,within an hour,1,0.98,t,10,t,t,Cuauhtémoc,19.43709,-99.13942,Entire home/apt,7,2,3,5,"$3,904.00",1,28,303,20,10,4.9,4.9,4.95,5,4.95,5,4.75,t,10,0.46
28713520,a few days or more,0,N/A,f,1,t,t,Cuauhtémoc,19.45499,-99.15957,Private room,2,1,1,1,$300.00,2,15,364,0,0,,,,,,,,t,1,
28718006,within a few hours,1,0.98,t,4,t,t,Cuauhtémoc,19.41015,-99.17434,Entire home/apt,2,1,1,1,$805.00,5,1125,110,104,28,4.92,4.97,4.88,4.97,4.99,4.98,4.9,f,4,2.3
29399365,N/A,N/A,N/A,f,1,t,f,Álvaro Obregón,19.388,-99.19193,Private room,1,1,1,1,"$5,476.00",1,5,365,0,0,,,,,,,,f,1,
29412474,within an hour,1,0.8,f,4,t,t,Coyoacán,19.35699,-99.15593,Entire home/apt,2,1,1,2,$900.00,2,1125,353,28,6,4.93,4.96,4.93,4.96,4.96,5,4.89,t,2,0.66
29425652,within an hour,1,1,f,2,t,t,Benito Juárez,19.39692,-99.14517,Entire home/apt,2,1,1,2,$415.00,1,40,248,225,72,4.8,4.89,4.85,4.9,4.94,4.93,4.78,t,4,5.05
28987591,within an hour,1,0.81,t,38,t,t,Cuauhtémoc,19.43646,-99.13123,Hotel room,4,1,1,1,"$1,226.00",1,1125,0,10,0,4.6,4.7,5,4.8,5,5,4.8,f,35,0.23
28987797,within an hour,1,1,f,11,t,t,Cuauhtémoc,19.4125,-99.17778,Entire home/apt,8,2,4,4,"$3,418.00",2,1125,69,55,32,4.65,4.78,4.55,4.95,4.91,4.96,4.69,f,3,1.26
28987829,within an hour,1,0.81,t,38,t,t,Cuauhtémoc,19.43646,-99.13123,Hotel room,8,,2,2,"$1,639.00",4,1125,350,10,1,4.5,4.8,4.8,4.8,4.6,4.5,4.6,f,35,0.23
28988029,within an hour,1,0.81,t,38,t,t,Cuauhtémoc,19.43646,-99.13123,Entire home/apt,12,3,3,4,"$2,197.00",1,1125,139,15,0,4.87,4.64,4.91,4.55,4.82,4.91,4.64,f,35,0.34
28720185,within a few hours,0.9,1,f,1,t,t,Cuauhtémoc,19.43126,-99.14645,Private room,2,1,1,1,$500.00,4,1125,172,22,5,4.73,4.77,4.45,5,5,4.95,4.77,f,1,0.51
29439004,within a few hours,1,0.75,f,1,t,t,Miguel Hidalgo,19.43912,-99.18774,Entire home/apt,4,1,1,2,"$1,318.00",2,1125,357,73,5,4.97,5,4.92,4.93,5,4.97,4.93,f,1,1.67
29452902,within an hour,0.92,0.99,f,6,t,t,Benito Juárez,19.39263,-99.13454,Entire home/apt,4,1,1,2,$402.00,2,90,357,30,8,4.57,4.67,4.8,5,4.93,4.93,4.67,t,6,0.7
29458512,within an hour,1,0.99,t,2,t,t,Cuauhtémoc,19.45932,-99.12909,Entire home/apt,6,1,2,3,$399.00,2,1125,77,73,13,4.79,4.89,4.84,4.95,4.96,4.53,4.82,t,3,1.65
28722793,N/A,N/A,1,f,2,t,f,Cuauhtémoc,19.40477,-99.1585,Entire home/apt,3,1,1,1,$554.00,300,1125,115,135,5,4.79,4.9,4.94,4.96,4.93,4.91,4.86,f,2,2.97
29475545,a few days or more,0.13,0.67,f,2,t,f,Tlalpan,19.29787,-99.16361,Private room,1,1,1,1,$400.00,1,1125,365,1,0,5,5,5,5,5,5,5,t,2,0.03
28732808,within an hour,1,0.98,f,6,t,t,Coyoacán,19.34076,-99.15627,Entire home/apt,6,1,1,2,$557.00,1,1125,9,319,38,4.81,4.92,4.86,4.91,4.89,4.9,4.88,f,3,7.08
28988787,within an hour,1,0.99,t,3,t,t,Cuauhtémoc,19.42599,-99.15859,Entire home/apt,4,1,2,3,"$2,264.00",3,1125,161,70,23,4.87,4.91,4.89,4.93,4.87,4.93,4.71,f,3,1.56
28733153,within an hour,1,0.95,f,2,t,t,Cuauhtémoc,19.42396,-99.17024,Entire home/apt,8,2,3,5,$950.00,1,7,304,54,22,4.43,4.78,4.56,4.8,4.8,4.96,4.54,f,1,1.22
28988871,a few days or more,0,1,f,1,t,f,Benito Juárez,19.37591,-99.18554,Private room,1,1,1,1,$350.00,3,31,89,2,0,4.5,4.5,4.5,4.5,4.5,5,4.5,t,1,0.04
28989069,within an hour,1,1,f,1,t,t,Coyoacán,19.35852,-99.16978,Entire home/apt,4,1,1,2,$650.00,1,1125,73,49,18,4.67,4.78,4.61,4.86,4.84,4.96,4.67,t,1,1.32
28989455,a few days or more,0.14,0.67,f,2,t,f,Cuauhtémoc,19.42535,-99.16759,Private room,2,1,1,1,$500.00,4,10,85,2,0,3,3,3,3,3,3,3,t,1,0.05
29488630,within an hour,1,0.96,t,1,t,t,Miguel Hidalgo,19.45258,-99.18491,Entire home/apt,8,2,2,5,$807.00,1,1125,138,235,41,4.76,4.83,4.79,4.84,4.79,4.74,4.79,t,1,5.32
29491402,a few days or more,0,0,f,3,t,f,Coyoacán,19.34431,-99.17267,Private room,1,1,1,1,$400.00,1,1125,176,1,0,5,5,5,5,5,5,5,f,3,0.03
28733813,within an hour,1,1,t,8,t,t,Xochimilco,19.20932,-99.12126,Entire home/apt,6,1.5,1,2,$750.00,1,1125,365,6,1,4.5,5,4.33,4.67,5,4.67,4.67,t,16,0.14
28738598,within an hour,0.94,0.82,f,7,t,t,Tlalpan,19.2944,-99.13327,Entire home/apt,6,3,3,3,"$2,980.00",1,1125,187,11,3,5,4.91,5,4.91,5,5,4.91,f,11,0.24
29510388,within a day,0.71,0.5,f,3,t,t,Tlalpan,19.29656,-99.12504,Private room,1,1.5,1,1,$230.00,1,1125,365,10,0,4.5,4.5,4.7,4.8,4.2,4.7,4.5,t,1,0.23
28991047,within a few hours,1,0.96,f,1,t,t,Coyoacán,19.34366,-99.15906,Entire home/apt,2,1,1,1,$530.00,1,1125,0,64,0,4.81,4.94,4.81,4.89,4.77,4.97,4.84,t,2,1.43
28757563,within an hour,1,1,t,1,t,t,Cuauhtémoc,19.41383,-99.15664,Entire home/apt,4,1,1,1,"$1,061.00",2,1125,298,147,32,4.8,4.91,4.78,4.85,4.86,4.94,4.78,t,1,3.24
28991671,within an hour,1,1,t,1,t,t,Cuauhtémoc,19.43577,-99.16349,Entire home/apt,2,1,1,1,$677.00,3,1125,346,114,28,4.83,4.87,4.84,4.96,4.96,4.89,4.82,f,2,2.53
28991899,within an hour,1,1,t,1,t,t,Iztacalco,19.39831,-99.11439,Entire home/apt,2,1,1,1,$500.00,2,1125,86,35,11,4.91,5,4.91,5,5,4.8,4.86,f,3,0.81
28999615,N/A,N/A,N/A,f,1,t,f,Tlalpan,19.27441,-99.23536,Entire home/apt,10,3,5,6,"$3,000.00",1,1125,365,1,0,0,,,,,,,t,1,0.02
29001918,N/A,N/A,N/A,f,2,t,f,Venustiano Carranza,19.44026,-99.11601,Private room,4,1,1,4,$315.00,1,30,263,6,2,4.67,4.83,4.67,5,5,4.83,4.83,t,2,0.21
29007912,within an hour,1,0.98,f,1,t,t,Cuauhtémoc,19.41376,-99.1701,Private room,2,1,1,1,$643.00,1,90,331,65,14,4.81,4.86,4.88,4.94,4.83,4.98,4.75,t,2,1.44
29009006,within an hour,0.98,0.99,f,10,t,t,Iztacalco,19.4054,-99.09004,Private room,2,1,1,2,$390.00,1,1125,0,38,8,4.74,4.76,4.79,4.87,4.92,4.84,4.68,f,7,0.85
29512903,N/A,N/A,N/A,f,1,t,t,Cuajimalpa de Morelos,19.36809,-99.28658,Private room,1,1,1,1,$650.00,1,1125,30,0,0,,,,,,,,f,1,
29514322,N/A,N/A,N/A,f,1,t,f,Iztapalapa,19.29664,-99.07411,Private room,4,1,4,1,$450.00,1,27,180,0,0,,,,,,,,t,1,
29514828,within an hour,1,0.97,f,28,t,t,Benito Juárez,19.39627,-99.1717,Private room,2,1,1,1,"$3,000.00",1,1,179,0,0,,,,,,,,t,22,
29515907,a few days or more,0,0,f,3,t,f,Coyoacán,19.34283,-99.17294,Private room,1,1,1,1,$400.00,1,1125,180,0,0,,,,,,,,f,3,
