,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
31,856351.0,unknown,0.0,0.0,False,1.0,True,True,Jardim BotÃ¢nico,-22.96403,-43.21973,Entire home/apt,4,2.0,2.0,2.0,4000,4,1125,365,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,False,1,0.03
32,32517884.0,unknown,0.0,0.0,False,1.0,True,True,Campo Grande,-22.8636,-43.60163,Entire home/apt,12,4.0,4.0,6.0,1000,7,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
34,47023788.0,within a day,0.5,0.0,False,2.0,True,False,Pechincha,-22.93593,-43.35882,Entire home/apt,5,2.5,2.0,3.0,400,7,100,354,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
35,27397110.0,unknown,0.0,0.0,False,1.0,True,False,Guaratiba,-22.99473,-43.61903,Entire home/apt,4,1.0,1.0,4.0,130,10,11,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
36,35910637.0,within an hour,1.0,1.0,True,1.0,True,True,JacarepaguÃ¡,-22.96872,-43.36516,Entire home/apt,8,2.0,2.0,6.0,296,1,1125,314,120,37,4.93,4.95,4.88,4.88,4.98,4.9,4.85,True,1,3.31
37,2959624.0,unknown,0.0,0.0,False,1.0,True,False,Botafogo,-22.95261,-43.18932,Entire home/apt,4,1.5,2.0,3.0,750,6,1125,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
39,17620948.0,within an hour,0.97,1.0,False,24.0,True,True,Barra da Tijuca,-23.00434,-43.3422,Entire home/apt,2,1.0,2.0,1.0,250,1,1125,356,134,8,4.6,4.77,4.59,4.9,4.78,4.83,4.65,True,28,2.09
40,2574699.0,a few days or more,0.0,0.0,False,0.0,True,True,Barra da Tijuca,-23.00868,-43.30012,Entire home/apt,4,2.0,2.0,2.0,3608,2,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
41,31317263.0,within an hour,1.0,0.97,True,2.0,True,True,Recreio dos Bandeirantes,-23.02633,-43.52186,Entire home/apt,4,2.5,2.0,2.0,500,2,15,336,16,5,4.88,5.0,4.81,4.88,5.0,4.88,4.88,False,2,0.4
46,22176598.0,within an hour,1.0,0.64,True,1.0,True,True,JacarepaguÃ¡,-22.97077,-43.42189,Entire home/apt,4,2.0,2.0,2.0,224,7,1125,43,35,8,4.97,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.65
48,54182008.0,within a few hours,0.86,1.0,False,0.0,True,True,PaquetÃ¡,-22.76556,-43.10881,Entire home/apt,4,1.0,1.0,3.0,350,2,365,126,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,3,0.0
54,10731488.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-22.98722,-43.35068,Entire home/apt,5,2.0,1.0,2.0,2065,1,5,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
55,12999382.0,unknown,0.0,0.0,False,1.0,True,False,Flamengo,-22.93856,-43.17289,Entire home/apt,5,3.0,2.0,3.0,1050,10,30,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
56,13972724.0,within an hour,1.0,1.0,False,0.0,True,True,Barra da Tijuca,-23.00921,-43.35697,Entire home/apt,4,1.0,1.0,1.0,607,2,20,322,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
57,39389734.0,within a day,1.0,0.0,False,1.0,True,True,Urca,-22.94522,-43.16343,Entire home/apt,4,1.0,1.0,2.0,954,4,90,317,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
58,38875379.0,unknown,0.0,1.0,False,1.0,True,True,Copacabana,-22.98455,-43.18903,Entire home/apt,3,1.0,1.0,1.0,300,5,10,10,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.07
60,13392732.0,unknown,0.0,0.0,False,1.0,True,True,Leme,-22.9631,-43.16666,Entire home/apt,6,1.5,3.0,3.0,400,3,1125,171,7,0,4.86,5.0,4.86,5.0,5.0,5.0,4.86,False,1,0.1
62,5.87e+17,within a few hours,1.0,1.0,False,1.0,True,True,Urca,-22.94942,-43.16411,Entire home/apt,6,2.0,3.0,3.0,1450,1,365,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
64,9967631.0,unknown,0.0,0.0,False,3.0,True,False,Flamengo,-22.94031,-43.17537,Entire home/apt,5,2.0,2.0,4.0,2000,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
69,2686100.0,within a few hours,1.0,0.43,False,2.0,True,True,Barra da Tijuca,-22.99306,-43.34953,Entire home/apt,6,3.5,3.0,4.0,557,2,1125,294,4,3,5.0,5.0,4.75,5.0,5.0,5.0,4.75,False,1,0.07
70,37960632.0,a few days or more,0.0,0.0,False,0.0,True,False,Sampaio,-22.89858,-43.26128,Entire home/apt,2,1.0,2.0,2.0,120,2,31,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
71,38932994.0,a few days or more,0.0,0.0,False,2.0,True,True,MÃ©ier,-22.89807,-43.27846,Entire home/apt,6,4.0,3.0,3.0,250,90,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
72,5467331.0,within a day,0.8,0.86,True,3.0,True,True,Barra da Tijuca,-22.9967,-43.37751,Entire home/apt,6,3.0,3.0,3.0,200,1,30,80,54,1,4.76,4.78,4.83,4.8,4.8,4.69,4.61,False,3,0.61
73,5.6e+17,within an hour,0.9,0.7,False,0.0,True,True,ItanhangÃ¡,-22.98875,-43.32146,Entire home/apt,4,1.0,1.0,1.0,195,2,365,361,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,2,0.23
74,32572056.0,within a few hours,0.86,0.11,False,64.0,True,True,Barra da Tijuca,-23.00446,-43.41326,Entire home/apt,14,7.0,5.0,7.0,5000,2,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,54,0.0
75,14025897.0,unknown,0.0,0.0,False,1.0,True,True,Barra da Tijuca,-22.9899,-43.35144,Entire home/apt,4,2.0,2.0,2.0,1549,7,20,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.03
77,41835356.0,a few days or more,0.0,0.0,False,2.0,True,True,Recreio dos Bandeirantes,-23.00703,-43.45862,Entire home/apt,4,2.0,1.0,2.0,700,4,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
79,14322383.0,within a few hours,1.0,0.89,False,3.0,True,True,Centro,-22.90796,-43.18386,Entire home/apt,5,2.0,2.0,5.0,200,4,365,206,9,0,4.67,4.78,4.78,4.56,4.89,4.67,4.44,False,3,0.17
80,24393697.0,within an hour,1.0,1.0,True,2.0,True,True,Botafogo,-22.95515,-43.18,Entire home/apt,2,1.0,1.0,2.0,110,2,1125,334,27,8,4.7,4.93,4.44,5.0,5.0,4.93,4.67,False,2,0.54
85,45505118.0,within an hour,1.0,1.0,True,0.0,True,True,Botafogo,-22.95287,-43.18128,Entire home/apt,4,1.0,1.0,4.0,177,3,1125,156,6,6,4.83,5.0,4.67,5.0,5.0,5.0,4.83,True,3,0.57
86,54061178.0,within an hour,0.99,0.99,False,75.0,True,True,Botafogo,-22.94656,-43.19003,Entire home/apt,4,1.0,1.0,2.0,276,1,365,336,9,9,5.0,5.0,5.0,5.0,4.78,4.89,4.89,True,47,1.65
87,2947980.0,unknown,0.0,0.0,False,1.0,True,False,Botafogo,-22.95604,-43.18504,Entire home/apt,4,2.0,2.0,3.0,900,2,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
88,53168748.0,a few days or more,0.0,0.0,False,0.0,True,True,Leblon,-22.98003,-43.22303,Entire home/apt,3,2.0,2.0,2.0,970,15,1125,271,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,13,0.0
89,31990347.0,a few days or more,0.33,0.22,False,1.0,True,True,Barra da Tijuca,-23.0088,-43.35499,Entire home/apt,4,1.0,1.0,2.0,450,2,1125,347,3,2,4.67,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.09
91,14521322.0,within a few hours,1.0,0.95,False,3.0,True,True,Centro,-22.90787,-43.17806,Entire home/apt,4,1.0,1.0,2.0,80,2,1125,322,77,30,4.71,4.8,4.68,4.87,4.73,4.72,4.64,False,3,1.26
92,45208659.0,within a few hours,0.9,1.0,False,20.0,True,True,Camorim,-22.97426,-43.41525,Entire home/apt,2,1.0,1.0,1.0,235,8,1000,365,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,20,0.19
94,2614230.0,a few days or more,0.4,0.07,False,3.0,True,True,Copacabana,-22.9671,-43.17747,Entire home/apt,8,2.0,3.0,10.0,609,2,90,362,8,0,4.43,4.29,3.71,4.57,4.57,4.86,4.14,False,3,0.08
95,30561994.0,within a few hours,1.0,0.85,False,2.0,True,True,Cosme Velho,-22.93478,-43.19346,Entire home/apt,4,1.0,1.0,3.0,1000,3,1125,179,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,1,0.05
96,2677556.0,within an hour,1.0,0.76,True,4.0,True,True,Botafogo,-22.94497,-43.18252,Entire home/apt,2,1.0,1.0,1.0,135,4,1125,20,71,3,4.9,4.9,4.96,4.99,5.0,4.93,4.65,False,5,0.73
97,6.14e+17,within an hour,1.0,0.87,False,0.0,True,True,Centro,-22.90951,-43.17817,Entire home/apt,2,0.5,1.0,1.0,139,2,10,256,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,1.67
98,2535302.0,unknown,0.0,0.0,False,1.0,True,False,GÃ¡vea,-22.97191,-43.22641,Entire home/apt,4,2.5,2.0,2.0,4130,5,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
99,9136756.0,within a day,0.66,0.44,False,71.0,True,True,Barra da Tijuca,-22.97385,-43.39446,Entire home/apt,6,1.0,2.0,6.0,380,1,30,360,7,0,4.71,4.71,4.86,5.0,5.0,4.86,4.57,False,73,0.1
101,5.59e+17,within an hour,1.0,0.9,False,0.0,True,True,Botafogo,-22.94703,-43.1858,Entire home/apt,2,1.0,1.0,1.0,170,1,365,159,11,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,2.89
102,5.67e+17,within a few hours,0.92,1.0,False,1.0,True,True,Camorim,-22.97566,-43.41572,Entire home/apt,2,1.0,1.0,1.0,225,1,365,344,1,1,4.0,5.0,4.0,5.0,5.0,5.0,5.0,False,8,0.27
104,4383906.0,within a day,1.0,0.0,False,2.0,True,True,Barra da Tijuca,-22.97379,-43.39476,Entire home/apt,3,2.0,2.0,3.0,20000,7,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
105,5.83e+17,within a day,0.91,1.0,False,3.0,True,True,JacarepaguÃ¡,-22.96871,-43.3791,Entire home/apt,16,2.0,2.0,1.0,2800,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,3,0.0
106,922950.0,within a day,0.8,0.34,False,2.0,True,True,Barra da Tijuca,-23.0008,-43.35923,Entire home/apt,9,3.0,3.0,7.0,429,2,1125,323,62,2,4.75,4.82,4.5,4.97,4.97,4.92,4.55,False,2,0.56
107,13541297.0,within a day,0.78,0.4,False,1.0,True,True,Barra da Tijuca,-22.97408,-43.38272,Entire home/apt,6,1.0,2.0,2.0,1291,4,1125,356,12,0,4.82,5.0,4.91,4.82,4.91,4.91,4.0,True,1,0.17
108,5.64e+17,within an hour,1.0,0.44,False,0.0,True,True,Barra da Tijuca,-23.00341,-43.30976,Entire home/apt,6,2.0,2.0,3.0,500,2,5,292,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.27
111,13949860.0,a few days or more,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.01884,-43.47601,Entire home/apt,6,3.0,3.0,3.0,1200,1,1125,356,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
112,14261829.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-23.00013,-43.36113,Entire home/apt,4,3.0,4.0,4.0,1500,13,90,362,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
113,45275032.0,within an hour,1.0,0.83,True,5.0,True,True,Barra da Tijuca,-23.00556,-43.3406,Entire home/apt,2,1.0,1.0,1.0,280,2,1125,80,6,4,5.0,4.83,4.67,5.0,5.0,5.0,4.5,False,16,0.29
114,12132622.0,unknown,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.01072,-43.4772,Entire home/apt,10,7.0,4.0,4.0,4800,10,30,362,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
115,13109100.0,unknown,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.01998,-43.4759,Entire home/apt,4,2.5,2.0,4.0,929,15,1125,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
116,51765656.0,within an hour,1.0,0.98,True,0.0,True,True,Botafogo,-22.95439,-43.17456,Entire home/apt,6,2.0,2.0,2.0,300,2,32,80,11,11,5.0,5.0,4.91,4.91,5.0,5.0,4.82,False,2,1.16
117,2301281.0,within a few hours,1.0,0.67,False,4.0,True,True,Lagoa,-22.9759,-43.19941,Entire home/apt,5,2.0,2.0,2.0,450,4,120,358,6,2,4.8,4.8,4.6,4.6,4.8,4.8,4.4,False,1,0.07
119,23074798.0,within a few hours,1.0,0.91,False,5.0,True,True,Santa Teresa,-22.91482,-43.18211,Entire home/apt,6,2.0,2.0,3.0,239,2,1125,173,18,17,4.83,4.94,4.83,5.0,5.0,4.94,4.67,True,2,1.1
121,16187293.0,a few days or more,0.0,0.0,False,1.0,True,True,Barra da Tijuca,-23.00225,-43.35,Entire home/apt,4,1.0,1.0,1.0,550,10,15,362,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
122,21879496.0,within an hour,1.0,0.5,False,1.0,True,True,Lagoa,-22.9759,-43.19773,Entire home/apt,4,2.0,2.0,2.0,488,2,1125,364,2,1,4.5,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.06
125,5.7e+17,within an hour,1.0,1.0,True,14.0,True,True,Leme,-22.96412,-43.1712,Entire home/apt,4,1.0,1.0,2.0,303,3,1125,196,9,9,5.0,4.78,5.0,5.0,5.0,5.0,5.0,True,12,2.41
126,53623842.0,within an hour,1.0,1.0,True,9.0,True,True,Ipanema,-22.98805,-43.1936,Entire home/apt,4,1.0,1.0,2.0,800,2,120,149,3,3,4.33,5.0,4.33,5.0,4.67,5.0,4.33,True,8,0.61
128,46937099.0,within a few hours,0.88,0.67,False,6.0,True,True,HumaitÃ¡,-22.95889,-43.2035,Entire home/apt,8,5.0,4.0,6.0,15000,2,28,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
130,41703195.0,within an hour,1.0,1.0,False,5.0,True,True,Ipanema,-22.98422,-43.20893,Entire home/apt,6,2.0,3.0,4.0,422,2,1125,353,28,15,4.75,4.93,4.86,5.0,4.89,5.0,4.64,True,6,0.99
132,6395911.0,within an hour,1.0,0.68,False,4.0,True,True,Copacabana,-22.963,-43.17536,Entire home/apt,4,1.0,2.0,2.0,161,1,1125,355,3,2,4.67,4.67,4.67,4.67,5.0,5.0,5.0,False,3,0.06
133,13955718.0,unknown,0.0,0.0,False,1.0,True,False,Leblon,-22.97904,-43.22416,Entire home/apt,5,2.0,1.0,1.0,500,15,1125,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
134,12429934.0,unknown,0.0,0.0,False,4.0,True,False,Copacabana,-22.9632,-43.17543,Entire home/apt,4,1.0,1.0,1.0,850,3,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
135,3501390.0,within a day,0.67,0.0,False,1.0,True,True,Copacabana,-22.96342,-43.17552,Entire home/apt,3,1.0,1.0,2.0,217,4,1125,316,38,0,4.41,4.64,4.62,4.62,4.68,4.65,4.54,False,1,0.43
137,6.24e+17,within an hour,0.95,0.39,False,5.0,True,True,Copacabana,-22.96845,-43.18519,Entire home/apt,8,2.0,2.0,6.0,450,2,365,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,6,0.0
138,6.1e+17,within a few hours,0.97,0.59,False,39.0,True,True,Copacabana,-22.96921,-43.18445,Entire home/apt,2,1.0,1.0,1.0,189,3,365,102,1,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,29,1.0
139,3060062.0,unknown,0.0,0.88,False,4.0,True,True,MaracanÃ£,-22.91618,-43.22745,Entire home/apt,5,1.0,2.0,4.0,120,3,1125,0,30,3,4.7,4.83,4.27,5.0,4.93,4.83,4.7,False,1,0.36
140,2644633.0,within an hour,1.0,0.83,False,4.0,True,True,Botafogo,-22.95388,-43.18146,Entire home/apt,4,1.0,1.0,4.0,429,4,59,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,3,0.0
141,2050265.0,unknown,0.0,0.0,False,3.0,True,True,Leblon,-22.98353,-43.21957,Entire home/apt,6,2.0,3.0,5.0,774,4,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
142,1134569.0,within a day,0.71,0.4,False,2.0,True,False,Ipanema,-22.98027,-43.1994,Entire home/apt,5,1.0,2.0,4.0,120,5,30,0,23,0,4.23,4.22,4.83,4.43,4.65,3.61,4.3,True,2,0.22
143,3185866.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.97268,-43.19027,Entire home/apt,4,2.0,2.0,2.0,600,5,1125,0,2,0,4.5,4.5,5.0,5.0,4.5,5.0,4.0,False,1,0.07
144,3418918.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.96649,-43.17957,Entire home/apt,2,1.0,2.0,2.0,1136,3,30,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
146,12833837.0,unknown,0.0,0.84,False,2.0,True,True,Ipanema,-22.9868,-43.1961,Entire home/apt,6,2.0,2.0,4.0,386,2,30,0,70,12,4.89,4.93,4.96,4.91,4.88,4.87,4.72,False,1,1.03
147,1950096.0,within a few hours,1.0,0.63,False,1.0,True,True,Copacabana,-22.96413,-43.19276,Entire home/apt,2,1.0,2.0,2.0,90,3,300,2,107,7,4.73,4.75,4.8,4.81,4.85,4.79,4.69,False,1,1.06
148,13239002.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.96995,-43.39431,Entire home/apt,4,2.0,2.0,3.0,2200,5,90,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
150,13238714.0,a few days or more,0.0,0.5,False,2.0,True,False,Jardim BotÃ¢nico,-22.96131,-43.21813,Entire home/apt,2,1.0,1.0,1.0,293,5,1125,0,8,1,4.5,4.83,4.33,5.0,5.0,4.83,4.33,True,2,0.11
151,11247314.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.97491,-43.18957,Entire home/apt,2,1.0,2.0,1.0,130,3,100,0,112,0,4.91,4.94,4.89,4.93,4.94,5.0,4.84,False,1,1.45
152,9214195.0,a few days or more,0.0,0.0,False,1.0,True,True,JacarepaguÃ¡,-22.96871,-43.42544,Entire home/apt,5,2.0,3.0,5.0,1200,1,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
153,22428582.0,unknown,0.0,0.0,False,1.0,True,True,Barra da Tijuca,-23.00574,-43.32676,Entire home/apt,5,2.5,2.0,3.0,500,7,30,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1,0.03
154,8505414.0,a few days or more,0.0,0.0,False,1.0,True,False,Catete,-22.92674,-43.17775,Entire home/apt,3,1.0,1.0,1.0,247,4,1125,0,7,0,4.83,5.0,4.5,5.0,5.0,4.83,4.67,False,1,0.1
155,15707503.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.96773,-43.18394,Entire home/apt,6,1.0,2.0,4.0,145,4,10,0,9,0,5.0,4.89,5.0,5.0,5.0,5.0,4.67,True,1,0.14
156,15086281.0,within a few hours,1.0,0.0,False,2.0,True,True,Vidigal,-22.99427,-43.23677,Entire home/apt,2,1.0,1.0,1.0,140,3,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,False,1,0.03
158,16112750.0,within an hour,1.0,1.0,True,3.0,True,True,Ipanema,-22.98591,-43.19559,Entire home/apt,3,1.5,2.0,2.0,160,3,1125,0,33,2,4.76,4.94,4.88,4.94,4.97,4.88,4.63,False,3,0.5
159,13655719.0,unknown,0.0,0.0,False,1.0,True,True,Leblon,-22.98259,-43.21561,Entire home/apt,4,1.0,2.0,2.0,400,3,1125,2,21,0,4.9,5.0,4.86,5.0,5.0,5.0,4.95,False,1,0.32
160,18098664.0,within an hour,1.0,0.88,False,1.0,True,False,Copacabana,-22.97709,-43.19107,Entire home/apt,3,1.0,2.0,1.0,107,2,1125,0,24,1,4.65,4.74,4.7,5.0,4.91,4.91,4.78,True,2,0.41
161,17330197.0,unknown,0.0,0.0,False,1.0,True,True,Vila Isabel,-22.91539,-43.23997,Entire home/apt,2,1.0,1.0,1.0,130,2,1125,0,5,0,4.75,5.0,5.0,4.75,5.0,5.0,4.75,False,1,0.08
162,19657895.0,within a day,0.67,0.57,False,1.0,True,False,Laranjeiras,-22.93549,-43.19128,Entire home/apt,3,1.0,2.0,2.0,100,4,60,0,8,1,4.43,4.86,4.29,4.86,5.0,4.71,4.43,False,2,0.14
163,17230426.0,within an hour,1.0,0.97,True,48.0,True,True,Leblon,-22.98434,-43.21923,Entire home/apt,3,1.0,1.0,1.0,1000,4,31,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,36,0.03
165,5343056.0,within a day,0.9,0.98,False,1.0,True,True,Copacabana,-22.96577,-43.17675,Entire home/apt,6,2.0,3.0,4.0,190,4,1125,71,18,18,4.06,4.33,4.11,4.94,4.67,4.94,4.5,False,1,2.26
166,21319170.0,unknown,0.0,0.0,False,2.0,True,True,ItanhangÃ¡,-22.99425,-43.30066,Entire home/apt,12,8.5,5.0,7.0,10000,7,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
167,20486957.0,within an hour,1.0,0.0,False,2.0,True,True,Barra da Tijuca,-23.00171,-43.42598,Entire home/apt,6,3.0,2.0,5.0,650,10,1125,0,1,0,0.0,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.02
168,23247878.0,within a few hours,1.0,0.0,False,1.0,True,True,Ipanema,-22.98472,-43.21338,Entire home/apt,6,2.0,3.0,3.0,500,3,30,2,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
169,29560667.0,within an hour,1.0,0.73,False,2.0,True,True,Botafogo,-22.9485,-43.19149,Entire home/apt,4,2.0,3.0,2.0,110,2,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
172,21029365.0,unknown,0.0,1.0,False,1.0,True,True,Copacabana,-22.9634,-43.17586,Entire home/apt,4,1.0,1.0,1.0,1000,5,365,0,41,0,4.9,5.0,4.98,4.98,4.95,4.88,4.8,True,1,0.76
173,29800027.0,within an hour,1.0,1.0,False,0.0,True,True,Copacabana,-22.96836,-43.18097,Entire home/apt,5,1.5,2.0,3.0,380,2,30,0,2,2,4.5,4.5,4.5,5.0,5.0,5.0,4.5,True,1,0.9
176,27876758.0,unknown,0.0,0.83,False,2.0,True,True,Copacabana,-22.97846,-43.192,Entire home/apt,4,1.0,2.0,3.0,150,2,30,0,2,0,4.5,5.0,5.0,4.0,4.5,5.0,5.0,False,1,0.05
177,28074384.0,within an hour,0.99,0.99,False,81.0,True,True,Copacabana,-22.973,-43.18683,Entire home/apt,2,1.0,1.0,3.0,361,1,365,286,19,6,4.63,4.63,4.42,4.79,4.84,5.0,4.68,True,21,0.41
178,26525447.0,unknown,0.0,0.0,False,1.0,True,True,Curicica,-22.96188,-43.39951,Entire home/apt,2,1.0,1.0,2.0,300,3,1125,0,14,0,4.85,4.85,4.85,5.0,5.0,5.0,4.62,True,1,0.29
179,30494151.0,within a day,1.0,0.0,False,1.0,True,True,Barra da Tijuca,-23.0094,-43.3532,Entire home/apt,3,1.0,1.0,2.0,636,2,1125,0,3,0,4.67,4.67,4.67,4.67,5.0,5.0,4.33,True,1,0.07
183,37083114.0,within a day,0.5,0.0,False,0.0,True,True,Centro,-22.9146,-43.1878,Entire home/apt,4,1.0,2.0,2.0,86,2,30,0,11,0,4.82,4.82,4.82,4.91,4.91,4.27,4.64,False,1,0.32
184,29038411.0,within a few hours,1.0,0.96,False,2.0,True,True,Copacabana,-22.98257,-43.1905,Entire home/apt,6,2.0,3.0,5.0,774,4,1125,1,39,0,4.92,4.95,4.92,4.97,4.97,4.97,4.79,True,2,0.92
185,32984119.0,a few days or more,0.1,0.84,False,4.0,True,True,Copacabana,-22.96525,-43.18226,Entire home/apt,6,1.5,1.0,3.0,300,1,1125,356,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,False,3,0.08
187,39079692.0,unknown,0.0,0.7,False,0.0,True,False,Flamengo,-22.92937,-43.17438,Entire home/apt,2,1.0,2.0,1.0,100,4,15,0,37,20,4.78,4.86,4.56,5.0,4.94,4.97,4.81,False,1,1.15
188,41397366.0,within a few hours,0.94,0.69,False,23.0,True,True,Ipanema,-22.98209,-43.20044,Entire home/apt,2,1.0,1.0,1.0,300,4,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,19,0.05
189,45594864.0,within a day,0.79,0.13,False,32.0,True,True,Laranjeiras,-22.9344,-43.18165,Entire home/apt,6,2.5,3.0,3.0,5000,1,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,38,0.0
190,35386656.0,within an hour,1.0,0.98,True,1.0,True,True,Portuguesa,-22.803,-43.20876,Entire home/apt,7,1.0,2.0,4.0,130,2,120,1,65,23,4.94,4.92,4.83,4.91,4.97,4.97,4.89,True,1,1.79
191,41467953.0,unknown,0.0,0.0,False,0.0,True,True,Copacabana,-22.97479,-43.19307,Entire home/apt,5,1.0,1.0,2.0,330,2,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.04
192,54303398.0,within a few hours,1.0,0.83,False,518.0,True,True,JacarepaguÃ¡,-22.96641,-43.38533,Entire home/apt,6,2.5,3.0,3.0,259,1,365,340,1,1,5.0,5.0,3.0,5.0,5.0,5.0,5.0,False,27,1.0
193,42142394.0,within a day,0.67,1.0,False,0.0,True,True,Centro,-22.91421,-43.18306,Entire home/apt,3,1.0,2.0,4.0,300,2,15,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.07
194,41264236.0,unknown,0.0,0.0,False,10.0,True,True,Copacabana,-22.98061,-43.19514,Entire home/apt,8,2.0,3.0,3.0,1500,2,30,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,7,0.0
